Cam Atkinson,+1000,+1000,+145
Mark Stone,+1000,+1000,+155
Jonathan Marchessault,+1150,+1150,+180
Max Pacioretty,+1150,+1150,+180
William Karlsson,+1200,+1200,+200
Reilly Smith,+1200,+1200,+200
Pierre-Luc Dubois,+1300,+1300,+205
Alex Tuch,+1300,+1300,+210
Josh Anderson,+1600,+1600,+275
Gustav Nyquist,+1600,+1600,+275
Brandon Pirri,+1600,+1600,+260
Paul Stastny,+1600,+1600,+260
Cody Eakin,+1700,+1700,+300
Cody Glass,+1700,+1700,+300
Oliver Björkstrand,+1800,+1800,+310
Nick Foligno,+1800,+1800,+310
Boone Jenner,+1900,+1900,+325
Alexander Wennberg,+2000,+2000,+350
Tomas Nosek,+2000,+2000,+370
Emil Bemström,+2200,+2200,+375
Seth Jones,+2200,+2200,+400
Zach Werenski,+2200,+2200,+400
William Carrier,+2200,+2200,+400
Ryan Reaves,+2200,+2200,+400
Nicolas Roy,+2200,+2200,+400
Jakob Lilja,+2400,+2400,+430
Marko Daňo,+2500,+2500,+460
Riley Nash,+2500,+2500,+460
Shea Théodore,+2800,+2800,+480
Nick Holden,+3300,+3300,+600
Markus Nutivaara,+3500,+3500,+700
Nate Schmidt,+3500,+3500,+700
Jimmy Schuldt,+3500,+3500,+700
David Savard,+4000,+4000,+750
Nicolas Hague,+4000,+4000,+800
Vladislav Gavrikov,+5000,+5000,+900
Dean Kukan,+5000,+5000,+900
Deryk Engelland,+5000,+5000,+900
Brayden McNabb,+5000,+5000,+900
Jon Merrill,+6000,+6000,+1100
Scott Harrington,+7000,+7000,+1300
Anders Lee,+850,+850,+125
Brock Nelson,+1000,+1000,+155
Mathew Barzal,+1100,+1100,+180
Anthony Beauvillier,+1300,+1300,+225
Michael Dal Colle,+1300,+1300,+215
Oliver Wahlstrom,+1300,+1300,+225
Josh Bailey,+1500,+1500,+260
Derick Brassard,+1500,+1500,+260
Casey Cizikas,+1500,+1500,+260
Cole Bardreau,+1600,+1600,+280
Brady Tkachuk,+1600,+1600,+275
Cal Clutterbuck,+2000,+2000,+350
Ross Johnston,+2000,+2000,+350
Ryan Pulock,+2000,+2000,+350
Logan Brown,+2000,+2000,+350
Anthony Duclair,+2000,+2000,+350
Bobby Ryan,+2000,+2000,+350
Leo Komarov,+2200,+2200,+390
Connor Brown,+2200,+2200,+390
Mikkel Bøedker,+2200,+2200,+410
Vladislav Namestnikov,+2200,+2200,+410
Jean-Gabriel Pageau,+2200,+2200,+410
Chris Tierney,+2200,+2200,+410
Johnny Boychuk,+2400,+2400,+425
Nick Paul,+2400,+2400,+440
Noah Dobson,+2500,+2500,+475
Nick Leddy,+2500,+2500,+475
Tyler Ennis,+2500,+2500,+460
Devon Toews,+2800,+2800,+525
Thomas Chabot,+2800,+2800,+500
Jordan Szwarz,+2800,+2800,+500
Filip Chlapik,+3000,+3000,+575
Scott Sabourin,+3000,+3000,+575
Thomas Hickey,+3300,+3300,+600
Scott Mayfield,+3500,+3500,+700
Adam Pelech,+3500,+3500,+700
Erik Brannstrom,+4500,+4500,+850
Dylan DeMelo,+4500,+4500,+850
Nikita Zaitsev,+5000,+5000,+950
Ron Hainsey,+6000,+6000,+1100
Christian Jaros,+6000,+6000,+1100
Mark Borowiecki,+7000,+7000,+1300
Sebastian Aho (1997),+1050,+1050,+148
Sean Couturier,+1100,+1100,+163
Claude Giroux,+1150,+1150,+170
James van Riemsdyk,+1300,+1300,+205
Teuvo Teräväinen,+1300,+1300,+200
Travis Konecny,+1400,+1400,+220
Nino Niederreiter,+1400,+1400,+210
Andrei Svechnikov,+1400,+1400,+220
Jakub Voracek,+1500,+1500,+245
Kevin Hayes,+1600,+1600,+255
Oskar Lindblom,+1600,+1600,+255
Ryan Dzingel,+1600,+1600,+250
Dougie Hamilton,+1600,+1600,+250
Jordan Staal,+1600,+1600,+250
Warren Foegele,+1700,+1700,+280
Erik Haula,+1700,+1700,+280
Martin Necas,+1800,+1800,+300
Lucas Wallmark,+1900,+1900,+320
Julien Gauthier,+2000,+2000,+340
Joel Farabee,+2200,+2200,+360
Scott Laughton,+2200,+2200,+380
Michael Raffl,+2200,+2200,+380
Brock McGinn,+2200,+2200,+370
Connor Bunnaman,+2500,+2500,+420
Shayne Gostisbehere,+2500,+2500,+420
Tyler Pitlick,+2500,+2500,+420
Chris Stewart,+2500,+2500,+420
Carsen Twarynski,+2500,+2500,+420
Ivan Provorov,+2800,+2800,+460
Matt Niskanen,+2900,+2900,+500
Jake Gardiner,+3400,+3400,+600
Robert Hägg,+3500,+3500,+600
Samuel Morin,+3500,+3500,+600
Philippe Myers,+3500,+3500,+600
Travis Sanheim,+3500,+3500,+600
Haydn Fleury,+4000,+4000,+700
Brett Pesce,+4000,+4000,+700
Jaccob Slavin,+4000,+4000,+700
Justin Braun,+4500,+4500,+800
Joel Edmundson,+4500,+4500,+800
Trevor Van Riemsdyk,+4500,+4500,+800
David Pastrnak,+850,+850,+128
Patrice Bergeron,+1000,+1000,+155
Brendan Gallagher,+1100,+1100,+170
Brad Marchand,+1100,+1100,+175
Max Domi,+1300,+1300,+210
Jake DeBrusk,+1300,+1300,+220
Tomas Tatar,+1500,+1500,+255
Shea Weber,+1600,+1600,+270
David Krejci,+1600,+1600,+275
Paul Byron,+1700,+1700,+310
Jonathan Drouin,+1700,+1700,+285
Charlie Coyle,+1700,+1700,+290
Artturi Lehkonen,+1800,+1800,+325
Nick Suzuki,+1800,+1800,+325
Anders Bjork,+1900,+1900,+330
Sean Kuraly,+1900,+1900,+330
Joel Armia,+2000,+2000,+350
Nick Cousins,+2000,+2000,+350
Phillip Danault,+2000,+2000,+350
Jesperi Kotkaniemi,+2000,+2000,+350
Jeff Petry,+2200,+2200,+400
David Backes,+2200,+2200,+410
Danton Heinen,+2200,+2200,+380
Nate Thompson,+2400,+2400,+440
Torey Krug,+2400,+2400,+440
Pär Lindholm,+2400,+2400,+440
Joakim Nordström,+2400,+2400,+440
Brett Ritchie,+2400,+2400,+440
Chris Wagner,+2400,+2400,+440
Jordan Weal,+2500,+2500,+475
Charlie McAvoy,+2500,+2500,+480
Victor Mete,+2800,+2800,+525
Mike Reilly,+2800,+2800,+525
Zdeno Chára,+3300,+3300,+575
Matt Grzelcyk,+3300,+3300,+575
Cale Fleury,+4000,+4000,+750
Connor Clifton,+4000,+4000,+750
Brett Kulak,+4500,+4500,+850
Ben Chiarot,+5000,+5000,+1000
Christian Folin,+5000,+5000,+1000
Brandon Carlo,+5500,+5500,+1000
Auston Matthews,+650,+650,-125
John Tavares,+1050,+1050,+143
Mitch Marner,+1100,+1100,+160
Andreas Johnsson,+1400,+1400,+215
William Nylander,+1400,+1400,+215
Kasperi Kapanen,+1500,+1500,+230
Ilya Mikheyev,+1500,+1500,+230
Dustin Brown,+1500,+1500,+230
Jeff Carter,+1500,+1500,+230
Anze Kopitar,+1500,+1500,+230
Alexander Kerfoot,+1600,+1600,+250
Morgan Rielly,+1600,+1600,+250
Tyler Toffoli,+1700,+1700,+265
Trevor Moore,+1800,+1800,+285
Jason Spezza,+1800,+1800,+285
Dmytro Timashov,+1800,+1800,+285
Tyson Barrie,+1900,+1900,+310
Ilya Kovalchuk,+1900,+1900,+295
Kenny Agostino,+2000,+2000,+340
Frédérik Gauthier,+2000,+2000,+340
Nick Shore,+2000,+2000,+340
Alex Iafallo,+2000,+2000,+330
Nicolas Petan,+2200,+2200,+370
Drew Doughty,+2200,+2200,+350
Carl Grundström,+2200,+2200,+350
Blake Lizotte,+2200,+2200,+375
Michael Amadio,+2500,+2500,+430
Adrian Kempe,+2500,+2500,+430
Trevor Lewis,+2500,+2500,+430
Nikolai Prokhorkin,+2500,+2500,+430
Austin Wagner,+2800,+2800,+460
Kyle Clifford,+3000,+3000,+500
Cody Ceci,+3300,+3300,+575
Timothy Liljegren,+3300,+3300,+575
Travis Dermott,+4000,+4000,+650
Kevin Gravel,+4000,+4000,+650
Martin Marincin,+4000,+4000,+650
Jake Muzzin,+4000,+4000,+650
Paul LaDue,+4000,+4000,+750
Alec Martinez,+4000,+4000,+750
Sean Walker,+4000,+4000,+650
Ben Harpur,+4500,+4500,+800
Justin Holl,+4500,+4500,+800
Tobias Björnfot,+5500,+5500,+950
Ben Hutton,+5500,+5500,+950
Matt Roy,+5500,+5500,+950
Joakim Ryan,+5500,+5500,+950
Derek Forbort,+8000,+8000,+1300
Patrik Laine,+1000,+1000,+138
Mark Scheifele,+1000,+1000,+138
Taylor Hall,+1000,+1000,+133
Kyle Palmieri,+1050,+1050,+150
Kyle Connor,+1200,+1200,+175
Nikolaj Ehlers,+1300,+1300,+205
Nico Hischier,+1400,+1400,+220
Blake Wheeler,+1600,+1600,+255
Nikita Gusev,+1600,+1600,+260
Jack Hughes,+1600,+1600,+250
Blake Coleman,+1700,+1700,+280
Wayne Simmonds,+1700,+1700,+280
Mathieu Perreault,+1800,+1800,+290
Jack Roslovic,+1800,+1800,+290
Travis Zajac,+1800,+1800,+295
Andrew Copp,+1900,+1900,+310
Jesper Bratt,+1900,+1900,+320
Jesper Boqvist,+2000,+2000,+340
P. K. Subban,+2000,+2000,+340
Miles Wood,+2000,+2000,+340
Adam Lowry,+2200,+2200,+360
John Hayden,+2200,+2200,+360
Pavel Zacha,+2200,+2200,+360
Joshua Morrissey,+2400,+2400,+390
David Gustafsson,+2500,+2500,+430
Kevin Rooney,+2500,+2500,+425
Gabriel Bourque,+2800,+2800,+475
Neal Pionk,+2800,+2800,+475
Will Butcher,+3000,+3000,+510
Damon Severson,+3000,+3000,+510
Sami Niku,+3300,+3300,+575
Sami Vatanen,+3300,+3300,+575
Ville Heinola,+4000,+4000,+650
Tucker Poolman,+4000,+4000,+650
Dmitri Kulikov,+4500,+4500,+750
Andy Greene,+4500,+4500,+800
Mirco Müller,+4500,+4500,+800
Anthony Bitetto,+5000,+5000,+900
Carl Dahlström,+5000,+5000,+900
Nelson Nogier,+5000,+5000,+900
Luca Sbisa,+5000,+5000,+900
Tyler Seguin,+900,+900,+148
Nathan MacKinnon,+950,+950,+155
Jamie Benn,+1050,+1050,+185
Joe Pavelski,+1150,+1150,+200
Alexander Radulov,+1150,+1150,+200
Roope Hintz,+1300,+1300,+230
Corey Perry,+1400,+1400,+260
Nazem Kadri,+1400,+1400,+250
Joonas Donskoi,+1500,+1500,+275
Andre Burakovsky,+1600,+1600,+310
Jason Dickinson,+1700,+1700,+330
JT Compher,+1700,+1700,+325
Radek Faksa,+1800,+1800,+350
Tyson Jost,+1900,+1900,+360
Nicholas Caamano,+2000,+2000,+380
Justin Dowling,+2000,+2000,+410
Rhett Gardner,+2000,+2000,+380
Denis Guryanov,+2000,+2000,+380
Miro Heiskanen,+2000,+2000,+380
John Klingberg,+2000,+2000,+410
Joel L'Esperance,+2000,+2000,+380
Mattias Janmark-Nylén,+2200,+2200,+440
Valeri Nichushkin,+2200,+2200,+440
Andrew Cogliano,+2400,+2400,+480
Vladislav Kamenev,+2400,+2400,+475
Colin Wilson,+2400,+2400,+475
Esa Lindell,+2500,+2500,+525
Matt Nieto,+2500,+2500,+510
Matt Calvert,+2800,+2800,+550
Cale Makar,+2800,+2800,+550
Pierre-Edouard Bellemare,+3000,+3000,+600
Samuel Girard,+3400,+3400,+650
Ryan Graves,+3400,+3400,+650
Erik Johnson,+3500,+3500,+750
Joel Hanley,+4000,+4000,+850
Andrej Sekera,+4000,+4000,+850
Nikita Zadorov,+4000,+4000,+850
Taylor Fedun,+5000,+5000,+1000
Jamie Oleksiak,+5000,+5000,+1000
Conor Timmins,+5000,+5000,+950
Ian Cole,+5500,+5500,+1150
Kevin Connauton,+5500,+5500,+1150
Sean Monahan,+900,+900,+145
Johnny Gaudreau,+1000,+1000,+165
Matthew Tkachuk,+1100,+1100,+185
Elias Lindholm,+1200,+1200,+205
Phil Kessel,+1300,+1300,+215
Mikael Backlund,+1500,+1500,+270
Clayton Keller,+1500,+1500,+255
Christian Dvorak,+1600,+1600,+285
Sam Bennett,+1800,+1800,+325
Michael Frolík,+1800,+1800,+325
Mark Giordano,+1800,+1800,+325
Derek Stepan,+1800,+1800,+330
Michael Grabner,+1900,+1900,+350
Nick Schmaltz,+1900,+1900,+350
Carl Söderberg,+1900,+1900,+350
Milan Lucic,+2000,+2000,+380
Andrew Mangiapane,+2000,+2000,+380
Derek Ryan,+2000,+2000,+380
Conor Garland,+2000,+2000,+370
Mark Jankowski,+2200,+2200,+410
Alan Quine,+2200,+2200,+410
Oliver Ekman-Larsson,+2200,+2200,+420
Vinnie Hinostroza,+2200,+2200,+390
Brad Richardson,+2200,+2200,+420
Christian Fischer,+2400,+2400,+450
Barrett Hayton,+2400,+2400,+450
Lawson Crouse,+2500,+2500,+480
T.J. Brodie,+2800,+2800,+540
Noah Hanifin,+3000,+3000,+600
Jakob Chychrun,+3300,+3300,+600
Rasmus Andersson,+3500,+3500,+700
