Bethe Correia (13379963),Jeremy Stephens (13379949),Martin Bravo (13379964),Vinicius Moreira (13379958),Claudio Puelles (13379968),Irene Aldana (13379956),49900,-910,0
Tyson Nam (13379953),Bethe Correia (13379963),Ariane Carnelossi (13379961),Askar Askarov (13379950),Claudio Puelles (13379968),Irene Aldana (13379956),48900,-375,0
Marcos Mariano (13379969),Carla Esparza (13379947),Paul Craig (13379959),Steven Peterson (13379965),Sergio Pettis (13379952),Irene Aldana (13379956),49700,-631,0
Bethe Correia (13379963),Marcos Mariano (13379969),Polo Reyes (13379967),Askar Askarov (13379950),Sergio Pettis (13379952),Irene Aldana (13379956),49400,-482,0
Brandon Moreno (13379951),Polo Reyes (13379967),Paul Craig (13379959),Alexa Grasso (13379946),Sergio Pettis (13379952),Irene Aldana (13379956),50000,-615,0
Bethe Correia (13379963),Brandon Moreno (13379951),Carla Esparza (13379947),Claudio Puelles (13379968),Sergio Pettis (13379952),Irene Aldana (13379956),50000,-759,0
Tyson Nam (13379953),Brandon Moreno (13379951),Polo Reyes (13379967),Claudio Puelles (13379968),Sijara Eubanks (13379962),Irene Aldana (13379956),49400,-568,0
Vanessa Melo (13379957),Marcos Mariano (13379969),Jose Quinonez (13379954),Askar Askarov (13379950),Sijara Eubanks (13379962),Sergio Pettis (13379952),49900,-377,0
Bethe Correia (13379963),Brandon Moreno (13379951),Martin Bravo (13379964),Jose Quinonez (13379954),Sergio Pettis (13379952),Irene Aldana (13379956),50000,-746,0
Brandon Moreno (13379951),Carlos Huachin (13379955),Paul Craig (13379959),Angela Hill (13379960),Sergio Pettis (13379952),Irene Aldana (13379956),50000,-620,0
Vanessa Melo (13379957),Brandon Moreno (13379951),Paul Craig (13379959),Claudio Puelles (13379968),Sijara Eubanks (13379962),Sergio Pettis (13379952),49500,-303,0
Tyson Nam (13379953),Polo Reyes (13379967),Jeremy Stephens (13379949),Claudio Puelles (13379968),Sijara Eubanks (13379962),Irene Aldana (13379956),50000,-816,0
Tyson Nam (13379953),Carlos Huachin (13379955),Carla Esparza (13379947),Claudio Puelles (13379968),Sijara Eubanks (13379962),Irene Aldana (13379956),49700,-685,0
Polo Reyes (13379967),Carla Esparza (13379947),Paul Craig (13379959),Jeremy Stephens (13379949),Sergio Pettis (13379952),Irene Aldana (13379956),50000,-744,0
Carlos Huachin (13379955),Carla Esparza (13379947),Paul Craig (13379959),Steven Peterson (13379965),Sergio Pettis (13379952),Irene Aldana (13379956),50000,-726,0
Carlos Huachin (13379955),Polo Reyes (13379967),Paul Craig (13379959),Martin Bravo (13379964),Sergio Pettis (13379952),Irene Aldana (13379956),49800,-627,0
Bethe Correia (13379963),Brandon Moreno (13379951),Polo Reyes (13379967),Claudio Puelles (13379968),Sergio Pettis (13379952),Irene Aldana (13379956),49800,-660,0
