name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Sean Kilpatrick,3500,MIL,SG,NYK,7.632,2.18057,0.848,0.242286,4.24,1.21143,0
Ricky Rubio,5900,UTA,PG,PHO,42.8214,7.25786,19.2386,3.26078,31.03,5.25932,0
Joe Ingles,4800,UTA,SF,PHO,27.8637,5.80494,14.6763,3.05756,21.27,4.43125,0
Derrick Favors,6200,UTA,PF,PHO,36.168,5.83355,16.632,2.68258,26.4,4.25806,0
Jabari Parker,4700,MIL,PF,NYK,21.384,4.54979,8.316,1.76936,14.85,3.15957,0
Sterling Brown,3500,MIL,SG,NYK,22.983,6.56657,5.217,1.49057,14.1,4.02857,0
Tony Snell,4000,MIL,SG,NYK,20.7052,5.1763,7.2748,1.8187,13.99,3.4975,0
John Henson,5500,MIL,PF,NYK,39.0729,7.10416,17.1471,3.11765,28.11,5.11091,0
Matthew Dellavedova,4500,MIL,PG,NYK,20.355,4.52333,6.785,1.50778,13.57,3.01556,0
Thon Maker,3500,MIL,C,NYK,14.2091,4.05974,4.6109,1.3174,9.41,2.68857,0
Donovan Mitchell,7900,UTA,SG,PHO,50.4469,6.38568,25.4131,3.21685,37.93,4.80127,0
Alec Burks,3700,UTA,SG,PHO,31.296,8.45838,7.104,1.92,19.2,5.18919,0
Devin Booker,7700,PHO,SG,UTA,49.3388,6.40764,24.3012,3.156,36.82,4.78182,0
TJ Warren,6800,PHO,SF,UTA,42.8944,6.308,20.1856,2.96847,31.54,4.63824,0
Marquese Chriss,5000,PHO,PF,UTA,38.0608,7.61216,12.0192,2.40384,25.04,5.008,0
Tyson Chandler,4800,PHO,C,UTA,28.854,6.01125,12.366,2.57625,20.61,4.29375,0
Rudy Gobert,7800,UTA,C,PHO,49.2592,6.31528,23.1808,2.97190,36.22,4.64359,0
Joe Johnson,3900,UTA,SF,PHO,20.1132,5.15723,6.5268,1.67354,13.32,3.41538,0
Raulzinho Neto,3500,UTA,PG,PHO,11.07,3.16286,1.23,0.351429,6.15,1.75714,0
Jonas Jerebko,3500,UTA,PF,PHO,16.748,4.78514,4.452,1.272,10.6,3.02857,0
Royce O'Neale,3500,UTA,SF,PHO,26.514,7.57543,2.946,0.841714,14.73,4.20857,0
Eric Bledsoe,6800,MIL,PG,NYK,47.1784,6.938,22.2016,3.26494,34.69,5.10147,0
Khris Middleton,7500,MIL,SG,NYK,49.632,6.6176,25.568,3.40907,37.6,5.01333,0
Justin Anderson,3700,PHI,SF,MIA,22.896,6.18811,5.904,1.59568,14.4,3.89189,0
J.J. Redick,5200,PHI,SG,MIA,31.4115,6.04067,17.2885,3.32471,24.35,4.68269,0
Jerryd Bayless,3800,PHI,PG,MIA,6.1625,1.62171,2.3375,0.615132,4.25,1.11842,0
Kristaps Porzingis,8300,NYK,PF,MIL,53.868,6.49012,26.532,3.19663,40.2,4.84337,0
Trevor Booker,3600,PHI,PF,MIA,16.1476,4.48544,4.2924,1.19233,10.22,2.83889,0
Amir Johnson,3500,PHI,PF,MIA,16.3251,4.66431,5.0149,1.43283,10.67,3.04857,0
Robert Covington,5900,PHI,SF,MIA,35.3049,5.98388,16.2351,2.75171,25.77,4.36780,0
Dario Saric,6700,PHI,PF,MIA,37.395,5.58134,18.005,2.68731,27.7,4.13433,0
Ben Simmons,8600,PHI,PF,MIA,49.6005,5.7675,27.2995,3.17436,38.45,4.47093,0
T.J. McConnell,4200,PHI,PG,MIA,26.0865,6.21107,8.0135,1.90798,17.05,4.05952,0
Tim Hardaway Jr.,5600,NYK,SG,MIL,44.341,7.91804,16.819,3.00339,30.58,5.46071,0
Courtney Lee,4700,NYK,SG,MIL,30.2309,6.43211,15.2291,3.24023,22.73,4.83617,0
Jarrett Jack,3600,NYK,PG,MIL,24.2379,6.73275,10.1421,2.81725,17.19,4.775,0
Michael Beasley,5700,NYK,SF,MIL,30.9582,5.43126,7.2618,1.274,19.11,3.35263,0
Trey Burke,3500,NYK,PG,MIL,21.9296,6.2656,2.7104,0.7744,12.32,3.52,0
Giannis Antetokounmpo,12000,MIL,SF,NYK,64.4623,5.37186,43.8777,3.65648,54.17,4.51417,0
