name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Mason Plumlee,3700,DEN,PF,MIA,20.2631,5.47651,8.0769,2.18295,14.17,3.82973,0
Torrey Craig,3700,DEN,SF,MIA,17.4632,4.71978,3.5768,0.966703,10.52,2.84324,0
Paul Millsap,6500,DEN,PF,MIA,37.8396,5.82148,17.0004,2.61545,27.42,4.21846,0
Josh Richardson,5600,MIA,SF,DEN,36.501,6.51804,16.399,2.92839,26.45,4.72321,0
Trey Lyles,3900,DEN,PF,MIA,28.044,7.19077,8.856,2.27077,18.45,4.73077,0
Will Barton,6600,DEN,SG,MIA,43.281,6.55773,20.839,3.15742,32.06,4.85758,0
Jamal Murray,7000,DEN,PG,MIA,44.7035,6.38621,16.9565,2.42236,30.83,4.40429,0
Nikola Jokic,10000,DEN,C,MIA,64.2523,6.42523,32.3677,3.23677,48.31,4.831,0
Wilson Chandler,5200,DEN,SF,MIA,34.1922,6.57542,12.3278,2.37073,23.26,4.47308,0
Goran Dragic,6700,MIA,PG,DEN,43.1907,6.44637,22.7493,3.39542,32.97,4.92090,0
Wayne Ellington,4000,MIA,SG,DEN,27.8124,6.9531,10.0276,2.5069,18.92,4.73,0
Rodney McGruder,3500,MIA,SF,DEN,13.0665,3.73329,3.7935,1.08386,8.43,2.40857,0
Draymond Green,8500,GSW,PF,SAS,54.3052,6.38885,31.2148,3.67233,42.76,5.03059,0
Andre Iguodala,4700,GSW,SF,SAS,28.0416,5.96630,12.5984,2.68051,20.32,4.32340,0
Justise Winslow,5400,MIA,SF,DEN,30.5225,5.65231,11.5775,2.14398,21.05,3.89815,0
Bam Adebayo,3600,MIA,PF,DEN,43.2762,12.0212,11.5038,3.1955,27.39,7.60833,0
Kelly Olynyk,5400,MIA,PF,DEN,35.7214,6.61507,14.2386,2.63678,24.98,4.62593,0
Tyler Johnson,4900,MIA,PG,DEN,31.0638,6.33955,13.9562,2.84820,22.51,4.59388,0
