name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Dwight Howard,8200,CHA,C,UTA,50.5305,6.16226,24.3295,2.96701,37.43,4.56463,0
Frank Kaminsky,4000,CHA,PF,UTA,26.6304,6.6576,9.8496,2.4624,18.24,4.56,0
Marvin Williams,4200,CHA,PF,UTA,26.9269,6.41117,10.7331,2.5555,18.83,4.48333,0
Michael Kidd-Gilchrist,4200,CHA,SF,UTA,26.8056,6.38229,9.9144,2.36057,18.36,4.37143,0
Jeremy Lamb,4900,CHA,SF,UTA,26.9824,5.50661,12.6976,2.59135,19.84,4.04898,0
James Johnson,4600,MIA,PF,MIL,36.2448,7.87930,14.0952,3.06417,25.17,5.47174,0
Bam Adebayo,4500,MIA,C,MIL,32.97,7.32667,9.03,2.00667,21,4.66667,0
Justise Winslow,4400,MIA,SF,MIL,24.752,5.62545,10.608,2.41091,17.68,4.01818,0
Cody Zeller,3700,CHA,C,UTA,19.8396,5.36205,10.2204,2.76227,15.03,4.06216,0
Michael Carter-Williams,3500,CHA,PG,UTA,17.3585,4.95957,5.9415,1.69757,11.65,3.32857,0
Ekpe Udoh,3600,UTA,C,CHA,15.7001,4.36114,2.8799,0.799972,9.29,2.58056,0
Alec Burks,3600,UTA,SG,CHA,27.9774,7.7715,6.5626,1.82294,17.27,4.79722,0
Raulzinho Neto,3500,UTA,PG,CHA,17.6575,5.045,2.5225,0.720714,10.09,2.88286,0
Derrick Favors,5500,UTA,PF,CHA,40.0656,7.28465,18.8544,3.42807,29.46,5.35636,0
Joe Ingles,4700,UTA,SF,CHA,31.8648,6.77974,16.4152,3.49260,24.14,5.13617,0
Nicolas Batum,6200,CHA,SG,UTA,38.6235,6.22960,18.5965,2.99944,28.61,4.61452,0
Treveon Graham,3600,CHA,SG,UTA,14.4738,4.0205,4.4462,1.23506,9.46,2.62778,0
Ricky Rubio,8000,UTA,PG,CHA,48.8796,6.10995,21.9604,2.74505,35.42,4.4275,0
Hassan Whiteside,7600,MIA,C,MIL,46.2175,6.08125,23.2825,3.06349,34.75,4.57237,0
Tyler Johnson,4200,MIA,PG,MIL,26.9104,6.40724,11.8096,2.81181,19.36,4.60952,0
Gerald Green,4200,HOU,SF,DEN,15.8343,3.77007,6.6257,1.57755,11.23,2.67381,0
Khris Middleton,7300,MIL,SG,MIA,42.1476,5.77364,21.7124,2.97430,31.93,4.37397,0
Eric Bledsoe,7700,MIL,PG,MIA,43.9008,5.70140,20.6592,2.68301,32.28,4.19221,0
Nene ,3700,HOU,C,DEN,13.4946,3.64719,4.8654,1.31497,9.18,2.48108,0
P.J. Tucker,3700,HOU,SF,DEN,22.6848,6.13103,9.9552,2.69059,16.32,4.41081,0
Clint Capela,8100,HOU,C,DEN,43.6224,5.38548,24.5376,3.02933,34.08,4.20741,0
Luc Richard Mbah a Moute,4400,HOU,PF,DEN,29.76,6.76364,9.92,2.25455,19.84,4.50909,0
Tony Snell,3600,MIL,SG,MIA,19.4324,5.39789,6.8276,1.89656,13.13,3.64722,0
John Henson,5800,MIL,PF,MIA,39.057,6.73397,16.343,2.81776,27.7,4.77586,0
Dwyane Wade,5500,MIA,SG,MIL,30.5406,5.55284,12.7794,2.32353,21.66,3.93818,0
Josh Richardson,7000,MIA,SF,MIL,40.2961,5.75659,17.6839,2.52627,28.99,4.14143,0
Goran Dragic,7200,MIA,PG,MIL,41.5532,5.77128,21.8868,3.03983,31.72,4.40556,0
Wayne Ellington,4000,MIA,SG,MIL,25.7224,6.4306,9.0376,2.2594,17.38,4.345,0
Sean Kilpatrick,3500,MIL,SG,MIA,13.392,3.82629,1.488,0.425143,7.44,2.12571,0
Jabari Parker,4000,MIL,PF,MIA,25.404,6.351,16.936,4.234,21.17,5.2925,0
Thon Maker,3600,MIL,C,MIA,20.565,5.7125,6.855,1.90417,13.71,3.80833,0
Jason Terry,3500,MIL,SG,MIA,9.738,2.78229,1.082,0.309143,5.41,1.54571,0
Sterling Brown,3600,MIL,SG,MIA,19.6903,5.46953,4.7697,1.32492,12.23,3.39722,0
Jonas Jerebko,3500,UTA,PF,CHA,12.5712,3.59177,2.9488,0.842514,7.76,2.21714,0
Royce O'Neale,4000,UTA,SF,CHA,32.67,8.1675,3.63,0.9075,18.15,4.5375,0
Pat Connaughton,3500,POR,SG,SAC,11.4866,3.28189,3.0534,0.8724,7.27,2.07714,0
Ed Davis,3800,POR,PF,SAC,25.5345,6.71961,9.6855,2.54882,17.61,4.63421,0
Shabazz Napier,3900,POR,PG,SAC,25.8518,6.62867,5.8682,1.50467,15.86,4.06667,0
Zach Collins,3500,POR,C,SAC,18.2364,5.2104,3.6036,1.0296,10.92,3.12,0
Maurice Harkless,3500,POR,SF,SAC,21.0084,6.0024,4.6116,1.3176,12.81,3.66,0
