Brendan Gallagher,+950,+950,+128
Max Domi,+1100,+1100,+155
Tomas Tatar,+1300,+1300,+195
Shea Weber,+1400,+1400,+210
Brady Tkachuk,+1400,+1400,+215
Paul Byron,+1500,+1500,+240
Artturi Lehkonen,+1600,+1600,+255
Nick Suzuki,+1600,+1600,+255
Joel Armia,+1700,+1700,+275
Nick Cousins,+1700,+1700,+275
Phillip Danault,+1700,+1700,+275
Jesperi Kotkaniemi,+1700,+1700,+275
Jean-Gabriel Pageau,+1700,+1700,+265
Anthony Duclair,+1800,+1800,+280
Bobby Ryan,+1800,+1800,+280
Jeff Petry,+2000,+2000,+320
Connor Brown,+2000,+2000,+310
Mikkel Bøedker,+2000,+2000,+330
Vladislav Namestnikov,+2000,+2000,+330
Chris Tierney,+2000,+2000,+330
Nate Thompson,+2200,+2200,+350
Jordan Weal,+2200,+2200,+380
Nick Paul,+2200,+2200,+350
Tyler Ennis,+2400,+2400,+375
Victor Mete,+2500,+2500,+420
Mike Reilly,+2500,+2500,+420
Thomas Chabot,+2500,+2500,+400
Jordan Szwarz,+2500,+2500,+400
J.C. Beaudin,+2800,+2800,+475
Filip Chlapik,+2800,+2800,+475
Cale Fleury,+3400,+3400,+600
Brett Kulak,+4000,+4000,+700
Erik Brannstrom,+4000,+4000,+700
Dylan DeMelo,+4000,+4000,+700
Ben Chiarot,+4500,+4500,+800
Christian Folin,+4500,+4500,+800
Nikita Zaitsev,+4500,+4500,+800
Cody Goloubef,+5000,+5000,+900
Ron Hainsey,+5000,+5000,+900
Christian Jaros,+5000,+5000,+900
Mark Borowiecki,+6000,+6000,+1050
Alexander Ovechkin,+700,+700,-118
T.J. Oshie,+1000,+1000,+130
Artemi Panarin,+1100,+1100,+148
Chris Kreider,+1200,+1200,+175
Evgeny Kuznetsov,+1200,+1200,+170
Tom Wilson,+1200,+1200,+170
Nicklas Bäckström,+1300,+1300,+188
Jakub Vrána,+1500,+1500,+225
Pavel Buchnevich,+1600,+1600,+235
Kaapo Kakko,+1600,+1600,+245
John Carlson,+1600,+1600,+240
Ryan Strome,+1700,+1700,+260
Filip Chytil,+1900,+1900,+290
Brett Howden,+1900,+1900,+290
Lars Eller,+1900,+1900,+300
Carl Hagelin,+1900,+1900,+300
Anthony DeAngelo,+2000,+2000,+330
Brendan Lemieux,+2000,+2000,+310
Lias Andersson,+2200,+2200,+350
Jesper Fast,+2200,+2200,+350
Jacob Trouba,+2200,+2200,+350
Travis Boyd,+2400,+2400,+390
