Auston Matthews,+750,+750,-109
Jack Eichel,+1000,+1000,+143
Jeff Skinner,+1100,+1100,+155
John Tavares,+1100,+1100,+163
Victor Olofsson,+1150,+1150,+170
William Nylander,+1150,+1150,+170
Andreas Johnsson,+1400,+1400,+225
Kasperi Kapanen,+1600,+1600,+255
Ilya Mikheyev,+1600,+1600,+255
Sam Reinhart,+1700,+1700,+270
Morgan Rielly,+1700,+1700,+275
Marcus Johansson,+1800,+1800,+285
Trevor Moore,+1900,+1900,+320
Jason Spezza,+1900,+1900,+320
Dmytro Timashov,+1900,+1900,+320
Conor Sheary,+2000,+2000,+340
Jimmy Vesey,+2000,+2000,+320
Tyson Barrie,+2000,+2000,+340
Curtis Lazar,+2200,+2200,+370
Casey Mittelstadt,+2200,+2200,+370
Evan Rodrigues,+2200,+2200,+370
Kenny Agostino,+2200,+2200,+375
Frédérik Gauthier,+2200,+2200,+375
Nick Shore,+2200,+2200,+375
Rasmus Asplund,+2400,+2400,+390
Nicolas Petan,+2400,+2400,+410
Zemgus Girgensons,+2900,+2900,+500
Johan Larsson (1992),+2900,+2900,+500
Rasmus Ristolainen,+2900,+2900,+500
Brandon Montour,+3300,+3300,+550
John Gilmore,+3500,+3500,+600
Colin Miller,+3500,+3500,+600
Cody Ceci,+3500,+3500,+650
Timothy Liljegren,+3500,+3500,+650
Henri Jokiharju,+4000,+4000,+650
Travis Dermott,+4000,+4000,+750
Kevin Gravel,+4000,+4000,+750
Martin Marincin,+4000,+4000,+750
Jake Muzzin,+4000,+4000,+750
Jake McCabe,+4500,+4500,+750
Zach Bogosian,+5000,+5000,+850
Marco Scandella,+5000,+5000,+850
Ben Harpur,+5000,+5000,+850
Justin Holl,+5000,+5000,+850
Patrik Laine,+1050,+1050,+175
Mark Scheifele,+1050,+1050,+175
Rickard Rakell,+1100,+1100,+188
Adam Henrique,+1150,+1150,+195
Ondrej Kase,+1200,+1200,+205
Jakob Silfverberg,+1300,+1300,+225
Kyle Connor,+1300,+1300,+220
Nick Ritchie,+1400,+1400,+250
Nikolaj Ehlers,+1400,+1400,+250
Troy Terry,+1500,+1500,+280
Ryan Getzlaf,+1600,+1600,+300
Sam Steel,+1600,+1600,+300
Blake Wheeler,+1700,+1700,+310
Maxime Comtois,+1800,+1800,+335
Devin Shore,+1900,+1900,+360
Mathieu Perreault,+1900,+1900,+350
Jack Roslovic,+1900,+1900,+350
Andrew Copp,+2000,+2000,+380
Max Jones,+2200,+2200,+420
Derek Grant,+2400,+2400,+450
Carter Rowney,+2400,+2400,+450
