Alexander Ovechkin,+700,+700,+100
T.J. Oshie,+950,+950,+150
Evgeny Kuznetsov,+1200,+1200,+195
Tom Wilson,+1200,+1200,+195
Nicklas Bäckström,+1300,+1300,+215
Phil Kessel,+1300,+1300,+205
Jakub Vrána,+1500,+1500,+255
Clayton Keller,+1500,+1500,+245
John Carlson,+1600,+1600,+275
Christian Dvorak,+1600,+1600,+270
Derek Stepan,+1800,+1800,+320
Lars Eller,+1900,+1900,+335
Carl Hagelin,+1900,+1900,+335
Michael Grabner,+1900,+1900,+335
Nick Schmaltz,+1900,+1900,+335
Carl Söderberg,+1900,+1900,+335
Conor Garland,+2000,+2000,+360
Oliver Ekman-Larsson,+2200,+2200,+410
Vinnie Hinostroza,+2200,+2200,+380
Brad Richardson,+2200,+2200,+410
Travis Boyd,+2400,+2400,+430
Nic Dowd,+2400,+2400,+430
Garnet Hathaway,+2400,+2400,+430
Chandler Stephenson,+2400,+2400,+430
Christian Fischer,+2400,+2400,+430
Barrett Hayton,+2400,+2400,+430
Brendan Leipsic,+2500,+2500,+475
Lawson Crouse,+2500,+2500,+475
Dimitri Orlov,+3000,+3000,+575
Jakob Chychrun,+3300,+3300,+600
Alex Goligoski,+3500,+3500,+650
Michal Kempny,+4000,+4000,+750
Jordan Oesterle,+4000,+4000,+750
Radko Gudas,+4500,+4500,+900
Nick Jensen,+4500,+4500,+900
Jonas Siegenthaler,+4500,+4500,+900
Jason Demers,+4500,+4500,+850
Ilya Lyubushkin,+6000,+6000,+1100
Sebastian Aho (1997),+850,+850,+125
Teuvo Teräväinen,+1100,+1100,+170
Nino Niederreiter,+1150,+1150,+180
Andrei Svechnikov,+1200,+1200,+190
Ryan Dzingel,+1300,+1300,+215
Dougie Hamilton,+1300,+1300,+215
Jordan Staal,+1300,+1300,+215
Warren Foegele,+1400,+1400,+245
Erik Haula,+1400,+1400,+245
Martin Necas,+1500,+1500,+260
Lucas Wallmark,+1600,+1600,+280
Brady Tkachuk,+1600,+1600,+265
Julien Gauthier,+1700,+1700,+300
Brock McGinn,+1900,+1900,+325
Anthony Duclair,+1900,+1900,+335
Bobby Ryan,+1900,+1900,+335
Connor Brown,+2200,+2200,+375
Mikkel Bøedker,+2200,+2200,+390
Vladislav Namestnikov,+2200,+2200,+390
Jean-Gabriel Pageau,+2200,+2200,+390
Chris Tierney,+2200,+2200,+390
Nick Paul,+2400,+2400,+420
Tyler Ennis,+2500,+2500,+450
Thomas Chabot,+2800,+2800,+480
Jordan Szwarz,+2800,+2800,+480
Jake Gardiner,+2900,+2900,+525
J.C. Beaudin,+3000,+3000,+550
Filip Chlapik,+3000,+3000,+550
Haydn Fleury,+3300,+3300,+600
Brett Pesce,+3300,+3300,+600
Jaccob Slavin,+3300,+3300,+600
Joel Edmundson,+3500,+3500,+700
Trevor Van Riemsdyk,+3500,+3500,+700
Erik Brannstrom,+4500,+4500,+800
Dylan DeMelo,+4500,+4500,+800
Nikita Zaitsev,+5000,+5000,+900
Cody Goloubef,+5500,+5500,+1050
Ron Hainsey,+5500,+5500,+1050
Christian Jaros,+5500,+5500,+1050
Mark Borowiecki,+6600,+6600,+1200
David Pastrnak,+750,+750,+100
Patrice Bergeron,+900,+900,+123
Brad Marchand,+1000,+1000,+143
Mike Hoffman,+1150,+1150,+175
Jake DeBrusk,+1200,+1200,+180
Aleksander Barkov,+1300,+1300,+200
David Krejci,+1400,+1400,+230
Jonathan Huberdeau,+1400,+1400,+225
Charlie Coyle,+1500,+1500,+245
Evgeny Dadonov,+1500,+1500,+240
Anders Bjork,+1700,+1700,+275
Sean Kuraly,+1700,+1700,+275
Vincent Trocheck,+1800,+1800,+295
Danton Heinen,+1900,+1900,+320
Frank Vatrano,+1900,+1900,+310
David Backes,+2000,+2000,+340
Brett Connolly,+2000,+2000,+330
Torey Krug,+2200,+2200,+375
Pär Lindholm,+2200,+2200,+375
Joakim Nordström,+2200,+2200,+375
Brett Ritchie,+2200,+2200,+375
Chris Wagner,+2200,+2200,+375
Henrik Borgstrom,+2200,+2200,+380
Brian Boyle,+2200,+2200,+380
Dryden Hunt,+2200,+2200,+380
Denis Malgin,+2200,+2200,+350
Charlie McAvoy,+2400,+2400,+410
Aaron Ekblad,+2400,+2400,+400
Noel Acciari ,+2500,+2500,+440
Zdeno Chára,+2800,+2800,+500
Matt Grzelcyk,+2800,+2800,+500
Jayce Hawryluk,+2800,+2800,+475
Colton Sceviour,+2800,+2800,+475
Dominic Toninato,+2800,+2800,+475
Keith Yandle,+2800,+2800,+475
Connor Clifton,+3500,+3500,+650
Brandon Carlo,+4500,+4500,+850
Michael Matheson,+4500,+4500,+800
Anton Strålman,+4500,+4500,+800
MacKenzie Weegar,+4500,+4500,+800
Josh Brown,+6000,+6000,+1050
Mark Pysyk,+6000,+6000,+1050
Brendan Gallagher,+950,+950,+145
Cam Atkinson,+1050,+1050,+160
Max Domi,+1100,+1100,+175
Tomas Tatar,+1300,+1300,+220
Shea Weber,+1400,+1400,+235
Pierre-Luc Dubois,+1400,+1400,+220
Jonathan Drouin,+1500,+1500,+250
Paul Byron,+1600,+1600,+265
Artturi Lehkonen,+1600,+1600,+285
Nick Suzuki,+1600,+1600,+285
Joel Armia,+1700,+1700,+300
Nick Cousins,+1700,+1700,+300
Phillip Danault,+1700,+1700,+300
Jesperi Kotkaniemi,+1700,+1700,+300
Josh Anderson,+1700,+1700,+295
Gustav Nyquist,+1700,+1700,+295
Oliver Björkstrand,+1900,+1900,+330
Nick Foligno,+1900,+1900,+330
Jeff Petry,+2000,+2000,+350
Boone Jenner,+2000,+2000,+350
Nate Thompson,+2200,+2200,+380
Emil Bemström,+2200,+2200,+400
Alexander Wennberg,+2200,+2200,+375
Jordan Weal,+2400,+2400,+420
Seth Jones,+2400,+2400,+430
Zach Werenski,+2400,+2400,+430
Victor Mete,+2500,+2500,+460
Mike Reilly,+2500,+2500,+460
Jakob Lilja,+2500,+2500,+460
Marko Daňo,+2800,+2800,+500
Riley Nash,+2800,+2800,+500
Cale Fleury,+3500,+3500,+650
Brett Kulak,+4000,+4000,+750
Markus Nutivaara,+4000,+4000,+750
Ben Chiarot,+4500,+4500,+900
Christian Folin,+4500,+4500,+900
David Savard,+4500,+4500,+800
Vladislav Gavrikov,+5000,+5000,+950
Dean Kukan,+5000,+5000,+950
Scott Harrington,+7500,+7500,+1300
Artemy Panarin,+1000,+1000,+140
Sidney Crosby,+1000,+1000,+148
Jake Guentzel,+1000,+1000,+148
Evgeni Malkin,+1000,+1000,+148
Chris Kreider,+1100,+1100,+165
Pavel Buchnevich,+1400,+1400,+220
Filip Chytil,+1500,+1500,+235
Kaapo Kakko,+1500,+1500,+235
Ryan Strome,+1500,+1500,+245
Alex Galchenyuk,+1500,+1500,+240
Dominik Kahun,+1700,+1700,+290
Sam Lafferty,+1700,+1700,+290
Jared McCann,+1700,+1700,+290
Brandon Tanev,+1700,+1700,+290
Brett Howden,+1800,+1800,+295
Brendan Lemieux,+1800,+1800,+295
Andrew Agozzino,+1800,+1800,+310
Bryan Rust,+1800,+1800,+310
Anthony DeAngelo,+1900,+1900,+320
Nick Bjugstad,+1900,+1900,+330
Dominik Simon,+1900,+1900,+330
Lias Andersson,+2000,+2000,+340
Jesper Fast,+2000,+2000,+340
Jacob Trouba,+2000,+2000,+340
Zachary Aston-Reese,+2000,+2000,+350
Joseph Blandisi,+2000,+2000,+350
Teddy Blueger,+2000,+2000,+350
Adam Johnson,+2000,+2000,+350
Micheal Haley,+2400,+2400,+425
Greg McKegg,+2400,+2400,+425
Justin Schultz,+2400,+2400,+410
Brendan Smith,+2900,+2900,+510
Adam Fox,+3300,+3300,+550
Brady Skjei,+3300,+3300,+550
Marcus Pettersson,+3400,+3400,+600
Libor Hajek,+4500,+4500,+800
Jack Johnson,+4500,+4500,+800
John Marino,+4500,+4500,+800
Juuso Riikola,+4500,+4500,+800
Ryan Lindgren,+5500,+5500,+950
Brian Dumoulin,+6600,+6600,+1150
Brayden Schenn,+850,+850,+140
Ryan O'Reilly,+1000,+1000,+175
David Perron,+1200,+1200,+225
Jaden Schwartz,+1300,+1300,+250
Robert Thomas,+1300,+1300,+250
Phil Kessel,+1300,+1300,+225
Sammy Blais,+1400,+1400,+265
Clayton Keller,+1500,+1500,+270
Zachary Sanford,+1600,+1600,+300
Christian Dvorak,+1600,+1600,+295
Oskar Sundqvist,+1700,+1700,+320
Tyler Bozak,+1800,+1800,+340
Alexander Steen,+1800,+1800,+340
Derek Stepan,+1800,+1800,+350
Michael Grabner,+1900,+1900,+370
Nick Schmaltz,+1900,+1900,+370
Carl Söderberg,+1900,+1900,+370
Ivan Barbashyov,+2000,+2000,+390
Vince Dunn,+2000,+2000,+390
Colton Parayko,+2000,+2000,+390
Alex Pietrangelo,+2000,+2000,+390
Conor Garland,+2000,+2000,+390
Jacob De La Rose,+2200,+2200,+425
Mackenzie MacEachern,+2200,+2200,+425
Oliver Ekman-Larsson,+2200,+2200,+440
Vinnie Hinostroza,+2200,+2200,+410
Brad Richardson,+2200,+2200,+440
Justin Faulk,+2400,+2400,+460
Christian Fischer,+2400,+2400,+475
Barrett Hayton,+2400,+2400,+475
Lawson Crouse,+2500,+2500,+510
Jakob Chychrun,+3300,+3300,+650
Alex Goligoski,+3500,+3500,+700
Jay Bouwmeester,+4000,+4000,+800
Carl Gunnarsson,+4000,+4000,+800
Jordan Oesterle,+4000,+4000,+800
Robert Bortuzzo,+4500,+4500,+950
Jason Demers,+4500,+4500,+900
Ilya Lyubushkin,+6000,+6000,+1200
Nathan MacKinnon,+850,+850,+128
Patrik Laine,+1050,+1050,+163
Mark Scheifele,+1050,+1050,+163
Kyle Connor,+1200,+1200,+200
Nazem Kadri,+1300,+1300,+210
Nikolaj Ehlers,+1400,+1400,+235
Joonas Donskoi,+1400,+1400,+235
Andre Burakovsky,+1500,+1500,+260
JT Compher,+1600,+1600,+275
Blake Wheeler,+1700,+1700,+295
Tyson Jost,+1800,+1800,+310
Mathieu Perreault,+1900,+1900,+335
Jack Roslovic,+1900,+1900,+335
Andrew Copp,+2000,+2000,+360
Valeri Nichushkin,+2000,+2000,+380
