name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)"
Ben McLemore,3500,MEM,SG,PHI,18.419,5.26257,4.181,1.19457,11.3,3.22857,0
Ivan Rabb,3500,MEM,PF,PHI,6.768,1.93371,0.752,0.214857,3.76,1.07429,0
Myke Henry,3500,MEM,SG,PHI,11.6784,3.33669,4.5416,1.2976,8.11,2.31714,0
Marcin Gortat,4700,WAS,C,DAL,30.0564,6.39498,13.5036,2.87311,21.78,4.63404,0
Brandan Wright,3500,MEM,C,PHI,9.9932,2.8552,2.0468,0.5848,6.02,1.72,0
Deyonta Davis ,3500,MEM,C,PHI,24.259,6.93114,4.281,1.22314,14.27,4.07714,0
Mario Chalmers,3900,MEM,PG,PHI,26.6844,6.84215,9.3756,2.404,18.03,4.62308,0
Andrew Harrison,4700,MEM,PG,PHI,30.2,6.42553,9.8,2.08511,20,4.25532,0
Jarell Martin,4000,MEM,PF,PHI,38.0768,9.5192,8.6432,2.1608,23.36,5.84,0
Wayne Selden,3900,MEM,SG,PHI,19.2675,4.94038,2.7525,0.705769,11.01,2.82308,0
Otto Porter,6600,WAS,SF,DAL,40.9102,6.19852,16.7098,2.53179,28.81,4.36515,0
Markieff Morris,4400,WAS,PF,DAL,27.1875,6.17898,10.3125,2.34375,18.75,4.26136,0
John Wall,10100,WAS,PG,DAL,56.1204,5.55648,32.9596,3.26333,44.54,4.40990,0
Harrison Barnes,6700,DAL,SF,WAS,36.5556,5.45606,22.8844,3.41558,29.72,4.43582,0
Wesley Matthews,5200,DAL,SG,WAS,32.3314,6.21758,14.1886,2.72858,23.26,4.47308,0
Yogi Ferrell,4800,DAL,PG,WAS,28.7716,5.99408,11.4684,2.38925,20.12,4.19167,0
Bradley Beal,7600,WAS,SG,DAL,46.7932,6.157,24.6468,3.243,35.72,4.7,0
Jodie Meeks,3500,WAS,SG,DAL,12.8089,3.65969,2.5311,0.723171,7.67,2.19143,0
Mike Scott,3700,WAS,PF,DAL,22.2622,6.01681,5.9178,1.59941,14.09,3.80811,0
Kelly Oubre,4900,WAS,SF,DAL,29.792,6.08,12.768,2.60571,21.28,4.34286,0
Ian Mahinmi,3500,WAS,C,DAL,17.098,4.88514,3.502,1.00057,10.3,2.94286,0
Tomas Satoransky ,3600,WAS,PG,DAL,15.1838,4.21772,4.0362,1.12117,9.61,2.66944,0
Dillon Brooks,4000,MEM,SF,PHI,30.8308,7.7077,9.2092,2.3023,20.02,5.005,0
