Mika Zibanejad,+950,+950,+133
Jeff Skinner,+950,+950,+133
Artemy Panarin,+1000,+1000,+145
Jack Eichel,+1000,+1000,+138
Victor Olofsson,+1050,+1050,+145
Chris Kreider,+1100,+1100,+160
Pavel Buchnevich,+1400,+1400,+225
Kaapo Kakko,+1400,+1400,+225
Marcus Johansson,+1600,+1600,+250
Sam Reinhart,+1700,+1700,+270
Ryan Strome,+1800,+1800,+285
Kyle Okposo,+1800,+1800,+285
Jimmy Vesey,+1900,+1900,+300
Lias Andersson,+2000,+2000,+325
Brett Howden,+2000,+2000,+325
Brendan Lemieux,+2000,+2000,+350
Jacob Trouba,+2000,+2000,+325
Casey Mittelstadt,+2000,+2000,+325
Evan Rodrigues,+2000,+2000,+325
Jesper Fast,+2200,+2200,+380
Micheal Haley,+2400,+2400,+410
Greg McKegg,+2400,+2400,+410
Vladimir Sobotka,+2400,+2400,+410
Anthony DeAngelo,+2500,+2500,+450
Rasmus Dahlin,+2500,+2500,+450
Zemgus Girgensons,+2500,+2500,+450
Johan Larsson (1992),+2500,+2500,+450
Rasmus Ristolainen,+2500,+2500,+450
Adam Fox,+3000,+3000,+540
Brady Skjei,+3000,+3000,+540
Colin Miller,+3000,+3000,+540
Henri Jokiharju,+3500,+3500,+600
Jake McCabe,+4000,+4000,+700
Marco Scandella,+4500,+4500,+800
Brendan Smith,+5500,+5500,+950
Marc Staal,+6600,+6600,+1150
Anders Lee,+1050,+1050,+190
Phil Kessel,+1050,+1050,+190
Jordan Eberle,+1200,+1200,+225
Brock Nelson,+1200,+1200,+225
Clayton Keller,+1300,+1300,+250
Mathew Barzal,+1400,+1400,+260
Anthony Beauvillier,+1600,+1600,+325
Michael Dal Colle,+1600,+1600,+310
Derek Stepan,+1600,+1600,+320
Michael Grabner,+1700,+1700,+340
Nick Schmaltz,+1700,+1700,+340
Carl Söderberg,+1700,+1700,+340
Josh Bailey,+1800,+1800,+370
Derick Brassard,+1800,+1800,+370
Christian Dvorak,+1800,+1800,+360
Conor Garland,+1800,+1800,+360
Vinnie Hinostroza,+1900,+1900,+380
Oliver Ekman-Larsson,+2000,+2000,+410
Brad Richardson,+2000,+2000,+410
Lawson Crouse,+2200,+2200,+475
Christian Fischer,+2200,+2200,+440
Barrett Hayton,+2200,+2200,+440
Cal Clutterbuck,+2400,+2400,+480
Ross Johnston,+2400,+2400,+480
Tom Kühnhackl,+2400,+2400,+480
Ryan Pulock,+2400,+2400,+480
Leo Komarov,+2500,+2500,+525
Matt Martin,+2500,+2500,+525
Johnny Boychuk,+2800,+2800,+575
Jakob Chychrun,+2900,+2900,+600
Noah Dobson,+3000,+3000,+650
Nick Leddy,+3000,+3000,+650
Alex Goligoski,+3300,+3300,+650
Devon Toews,+3400,+3400,+700
Jordan Oesterle,+3500,+3500,+750
Thomas Hickey,+4000,+4000,+800
Jason Demers,+4000,+4000,+850
Scott Mayfield,+4500,+4500,+950
Adam Pelech,+4500,+4500,+950
Ilya Lyubushkin,+5500,+5500,+1150
Cam Atkinson,+950,+950,+140
Sebastian Aho (1997),+1050,+1050,+160
Nino Niederreiter,+1300,+1300,+225
Teuvo Teräväinen,+1300,+1300,+210
Andrei Svechnikov,+1400,+1400,+235
Pierre-Luc Dubois,+1500,+1500,+250
Ryan Dzingel,+1500,+1500,+265
Dougie Hamilton,+1500,+1500,+265
Jordan Staal,+1500,+1500,+265
Josh Anderson,+1600,+1600,+265
Gustav Nyquist,+1600,+1600,+265
Alexandre Texier,+1600,+1600,+280
Oliver Björkstrand,+1700,+1700,+300
Nick Foligno,+1700,+1700,+300
