MMM,20200313,127.0,131.25,down,0.0,0.0,6.35,7.15,0,0,150.55,0.6542,1.67,1.54,2.07,2.88,2,8,166.87,-0.3569
MMM,20200313,128.0,131.25,down,0.0,0.0,5.55,6.55,0,0,149.84,0.6207,1.9,1.52,1.91,3.7,1,12,156.95,-0.3832
MMM,20200313,129.0,131.25,down,17.5,0.0,4.9,5.9,0,1,155.1,0.5837,1.5,0.0,2.7,3.65,0,18,150.12,-0.4143
MMM,20200313,130.0,131.25,down,23.7,0.0,4.25,5.35,0,3,153.36,0.5503,2.9,2.72,3.1,4.0,21,183,135.41,-0.4475
MMM,20200313,131.0,131.25,down,7.35,0.0,3.7,4.8,2,0,151.87,0.5151,3.05,2.85,3.45,5.55,12,63,150.55,-0.4846
MMM,20200313,132.0,131.25,down,5.35,0.0,3.15,4.3,10,0,146.84,0.478,4.72,4.5,3.9,5.0,52,66,140.1,-0.5236
MMM,20200313,133.0,131.25,down,19.38,0.0,2.68,3.8,0,1,152.48,0.446,4.0,3.71,4.4,5.55,4,63,140.68,-0.5609
MMM,20200313,134.0,131.25,down,3.68,-8.77,2.2,3.35,2,11,152.38,0.4134,5.82,5.35,4.95,6.1,12,17,141.16,-0.5966
MMM,20200313,135.0,131.25,down,3.55,-8.2,1.77,2.9,71,1,144.54,0.376,4.5,3.95,5.5,6.65,68,239,134.67,-0.6385
MMM,20200313,136.0,131.25,down,3.0,0.0,1.35,2.51,22,0,136.84,0.3295,4.15,3.63,6.2,7.3,10,25,137.12,-0.6713
MMM,20200320,127.0,131.25,down,0.0,0.0,9.5,10.45,0,0,98.72,0.611,5.1,4.02,5.3,6.1,4,12,99.54,-0.3873
MMM,20200320,128.0,131.25,down,0.0,0.0,8.9,9.8,0,0,97.64,0.591,5.35,4.14,5.65,6.5,2,14,99.2,-0.4096
MMM,20200320,129.0,131.25,down,22.15,0.0,8.25,9.2,0,4,97.06,0.5711,5.9,4.69,6.05,6.9,2,17,98.83,-0.4299
MMM,20200320,130.0,131.25,down,23.3,0.0,7.7,8.6,0,12,96.01,0.5496,7.05,5.55,6.45,7.3,33,142,98.83,-0.4481
MMM,20200320,131.0,131.25,down,0.0,0.0,7.15,8.0,0,0,95.89,0.5292,7.1,5.41,6.9,7.75,19,5,96.26,-0.4718
MMM,20200320,132.0,131.25,down,7.48,-15.07,6.6,7.5,14,0,95.06,0.5078,7.3,6.12,7.35,8.25,15,32,97.85,-0.4913
MMM,20200320,133.0,131.25,down,7.78,0.0,6.1,7.0,1,0,94.3,0.4862,7.92,5.92,7.8,8.7,5,15,95.8,-0.5132
MMM,20200320,134.0,131.25,down,8.24,0.0,5.65,6.5,5,0,92.69,0.4657,7.68,5.38,8.35,9.25,4,68,94.13,-0.5355
MMM,20200320,135.0,131.25,down,5.6,-12.4,5.15,6.0,97,71,95.49,0.4459,8.4,5.91,8.9,9.75,14,432,94.32,-0.5563
MMM,20200320,136.0,131.25,down,7.4,-8.4,4.7,5.55,10,2,91.07,0.4191,1.64,0.0,9.4,10.3,0,60,92.19,-0.5795
MMM,20200327,125.0,131.25,down,0.0,0.0,11.5,14.55,0,0,89.08,0.6446,5.57,3.57,5.4,7.75,1,3,90.56,-0.359
MMM,20200327,130.0,131.25,down,17.62,0.0,9.45,11.0,0,2,82.2,0.5609,6.55,4.1,7.35,9.25,2,207,87.45,-0.4431
MMM,20200327,135.0,131.25,down,9.0,-8.4,5.7,7.9,1,1,77.71,0.4667,8.8,5.4,9.75,11.0,24,190,83.44,-0.5322
MMM,20200327,136.0,131.25,down,0.0,0.0,5.4,7.75,0,0,78.82,0.45,0.0,0.0,9.75,12.4,0,0,79.52,-0.5554
MMM,20200327,137.0,131.25,down,0.0,0.0,4.5,7.15,0,0,75.86,0.4264,0.0,0.0,10.4,12.65,0,0,77.12,-0.5776
MMM,20200327,138.0,131.25,down,16.85,0.0,4.65,6.7,0,0,78.31,0.4129,11.2,5.3,11.25,13.5,2,6,80.28,-0.5872
MMM,20200327,139.0,131.25,down,0.0,0.0,4.4,6.3,0,0,78.11,0.3956,4.5,0.0,11.4,14.2,0,12,76.39,-0.6149
MMM,20200327,140.0,131.25,down,14.1,0.0,3.25,6.05,0,11,74.17,0.369,11.03,6.53,12.35,14.7,21,245,78.07,-0.6285
MMM,20200327,141.0,131.25,down,0.0,0.0,2.83,5.65,0,0,74.95,0.3535,3.5,0.0,12.6,15.85,0,5,76.77,-0.6491
MMM,20200327,142.0,131.25,down,4.15,0.0,2.78,4.65,1,0,70.8,0.3243,5.07,0.0,12.6,16.25,0,19,71.45,-0.6819
MMM,20200403,125.0,131.25,down,0.0,0.0,12.55,15.05,0,0,81.12,0.6409,2.39,0.0,6.1,8.0,0,1,78.57,-0.3627
MMM,20200403,130.0,131.25,down,0.0,0.0,8.7,11.6,0,0,72.97,0.564,8.75,5.95,8.25,10.3,2,91,80.52,-0.4402
MMM,20200403,135.0,131.25,down,0.0,0.0,6.65,8.95,0,0,72.11,0.4797,5.78,1.83,10.0,12.95,3,80,73.31,-0.5251
MMM,20200403,136.0,131.25,down,0.0,0.0,6.05,8.45,0,0,70.65,0.4605,9.2,0.0,11.0,12.6,1,0,74.59,-0.5397
MMM,20200403,137.0,131.25,down,0.0,0.0,5.7,7.85,0,0,70.65,0.4441,0.0,0.0,11.05,14.5,0,0,73.85,-0.5569
MMM,20200403,138.0,131.25,down,14.26,0.0,5.45,7.15,0,1,69.15,0.4249,5.35,0.0,11.65,14.2,0,1,70.1,-0.5802
MMM,20200403,139.0,131.25,down,13.47,0.0,4.3,7.25,0,1,67.75,0.4052,13.0,10.76,12.65,14.5,3,3,74.65,-0.5864
MMM,20200403,140.0,131.25,down,14.0,0.0,4.2,6.5,0,3,67.19,0.3872,12.3,7.4,13.15,14.95,4,29,73.95,-0.6033
MMM,20200403,141.0,131.25,down,13.0,0.0,3.95,6.3,0,2,67.97,0.3729,5.65,0.0,13.25,15.85,0,2,66.16,-0.6399
MMM,20200403,142.0,131.25,down,10.23,0.0,2.99,5.65,0,1,65.49,0.3495,13.95,8.44,14.45,16.45,2,40,70.7,-0.6424
MMM,20200409,125.0,131.25,down,0.0,0.0,12.95,15.5,0,0,74.78,0.6399,2.65,0.0,6.6,9.1,0,10,76.26,-0.3669
MMM,20200409,130.0,131.25,down,0.0,0.0,9.6,12.45,0,0,70.57,0.5664,3.46,0.0,8.55,10.8,0,11,71.75,-0.4398
MMM,20200409,135.0,131.25,down,0.0,0.0,7.25,9.3,0,0,65.66,0.4834,10.6,8.73,11.15,13.2,14,9,72.13,-0.5146
MMM,20200409,136.0,131.25,down,0.0,0.0,5.6,8.9,0,0,62.73,0.4624,3.66,0.0,11.2,14.45,0,27,70.3,-0.5327
MMM,20200409,137.0,131.25,down,0.0,0.0,5.2,8.5,0,0,62.61,0.4456,11.3,9.75,12.2,13.95,11,9,71.75,-0.5451
MMM,20200409,138.0,131.25,down,0.0,0.0,5.15,8.3,0,0,64.3,0.4329,4.95,0.0,11.55,14.65,0,5,64.53,-0.5743
MMM,20200409,139.0,131.25,down,7.75,0.0,5.05,7.4,1,0,63.45,0.415,13.5,7.3,13.25,16.05,26,140,71.55,-0.5739
MMM,20200409,140.0,131.25,down,0.0,0.0,4.7,6.65,0,0,62.16,0.3955,7.5,0.5,13.85,15.2,1,7,68.34,-0.5959
MMM,20200409,141.0,131.25,down,0.0,0.0,4.25,6.65,0,0,61.42,0.3797,3.25,0.0,13.45,17.0,0,7,65.3,-0.619
MMM,20200409,142.0,131.25,down,10.85,0.0,3.5,6.4,0,1,61.25,0.3615,3.6,0.0,14.3,17.85,0,3,65.68,-0.6329
ABT,20200313,72.5,75.02,down,7.35,0.0,3.05,3.5,0,1,106.27,0.7241,1.2,0.0,0.61,1.31,0,25,104.82,-0.267
