Anders Lee,+1050,+1050,+170
Sidney Crosby,+1050,+1050,+163
Jake Guentzel,+1050,+1050,+163
Evgeni Malkin,+1050,+1050,+163
Brock Nelson,+1200,+1200,+205
Mathew Barzal,+1400,+1400,+235
Alex Galchenyuk,+1500,+1500,+260
Michael Dal Colle,+1600,+1600,+280
Anthony Beauvillier,+1700,+1700,+295
Oliver Wahlstrom,+1700,+1700,+295
Dominik Kahun,+1800,+1800,+310
Sam Lafferty,+1800,+1800,+310
Jared McCann,+1800,+1800,+310
Brandon Tanev,+1800,+1800,+310
Josh Bailey,+1900,+1900,+335
Derick Brassard,+1900,+1900,+335
Casey Cizikas,+1900,+1900,+335
Andrew Agozzino,+1900,+1900,+335
Bryan Rust,+1900,+1900,+335
Cole Bardreau,+2000,+2000,+360
Zachary Aston-Reese,+2000,+2000,+380
Nick Bjugstad,+2000,+2000,+360
Joseph Blandisi,+2000,+2000,+380
Teddy Blueger,+2000,+2000,+380
Adam Johnson,+2000,+2000,+380
Kris Letang,+2000,+2000,+360
Dominik Simon,+2000,+2000,+360
Cal Clutterbuck,+2400,+2400,+450
Ross Johnston,+2400,+2400,+450
Ryan Pulock,+2400,+2400,+450
Justin Schultz,+2400,+2400,+450
Leo Komarov,+2500,+2500,+480
Johnny Boychuk,+2800,+2800,+540
Noah Dobson,+3000,+3000,+600
Nick Leddy,+3000,+3000,+600
Devon Toews,+3500,+3500,+650
Marcus Pettersson,+3500,+3500,+650
Thomas Hickey,+4000,+4000,+750
Scott Mayfield,+4500,+4500,+850
Adam Pelech,+4500,+4500,+850
Jack Johnson,+4500,+4500,+850
John Marino,+4500,+4500,+850
Juuso Riikola,+4500,+4500,+850
Brian Dumoulin,+6600,+6600,+1200
Auston Matthews,+750,+750,-112
John Tavares,+1150,+1150,+160
Mitch Marner,+1200,+1200,+180
Mark Stone,+1200,+1200,+170
Jonathan Marchessault,+1300,+1300,+195
Max Pacioretty,+1300,+1300,+195
William Karlsson,+1400,+1400,+215
Reilly Smith,+1400,+1400,+215
Andreas Johnsson,+1500,+1500,+240
William Nylander,+1500,+1500,+240
Alex Tuch,+1500,+1500,+230
Kasperi Kapanen,+1600,+1600,+255
Ilya Mikheyev,+1600,+1600,+255
Alexander Kerfoot,+1700,+1700,+270
Morgan Rielly,+1700,+1700,+270
Brandon Pirri,+1800,+1800,+285
Paul Stastny,+1800,+1800,+285
Trevor Moore,+1900,+1900,+310
Jason Spezza,+1900,+1900,+310
Dmytro Timashov,+1900,+1900,+310
Tyson Barrie,+2000,+2000,+340
Cody Eakin,+2000,+2000,+325
Cody Glass,+2000,+2000,+325
Kenny Agostino,+2200,+2200,+370
Frédérik Gauthier,+2200,+2200,+370
Nick Shore,+2200,+2200,+370
Nicolas Petan,+2400,+2400,+400
Tomas Nosek,+2400,+2400,+400
William Carrier,+2500,+2500,+440
Ryan Reaves,+2500,+2500,+440
Nicolas Roy,+2500,+2500,+440
Shea Théodore,+3000,+3000,+525
Cody Ceci,+3500,+3500,+600
Timothy Liljegren,+3500,+3500,+600
Travis Dermott,+4000,+4000,+700
Kevin Gravel,+4000,+4000,+700
Martin Marincin,+4000,+4000,+700
Jake Muzzin,+4000,+4000,+700
Nick Holden,+4000,+4000,+650
Nate Schmidt,+4500,+4500,+750
Jimmy Schuldt,+4500,+4500,+750
Ben Harpur,+5000,+5000,+850
Justin Holl,+5000,+5000,+850
Nicolas Hague,+5000,+5000,+850
Deryk Engelland,+5500,+5500,+1000
Brayden McNabb,+5500,+5500,+1000
Jon Merrill,+7000,+7000,+1200
Alexander Ovechkin,+850,+850,+102
Mike Hoffman,+1000,+1000,+135
Aleksander Barkov,+1100,+1100,+155
T.J. Oshie,+1100,+1100,+155
Jonathan Huberdeau,+1200,+1200,+180
Evgeny Dadonov,+1300,+1300,+190
Evgeny Kuznetsov,+1400,+1400,+200
Tom Wilson,+1400,+1400,+200
Nicklas Bäckström,+1500,+1500,+220
Vincent Trocheck,+1600,+1600,+240
Frank Vatrano,+1600,+1600,+255
Brett Connolly,+1700,+1700,+270
Jakub Vrána,+1700,+1700,+265
Denis Malgin,+1800,+1800,+290
John Carlson,+1800,+1800,+280
Henrik Borgstrom,+1900,+1900,+310
Brian Boyle,+1900,+1900,+310
Dryden Hunt,+1900,+1900,+310
Aaron Ekblad,+2000,+2000,+330
Noel Acciari ,+2200,+2200,+360
Lars Eller,+2200,+2200,+340
Carl Hagelin,+2200,+2200,+340
Jayce Hawryluk,+2400,+2400,+390
Colton Sceviour,+2400,+2400,+390
Keith Yandle,+2400,+2400,+390
Travis Boyd,+2800,+2800,+440
Nic Dowd,+2800,+2800,+440
Garnet Hathaway,+2800,+2800,+440
Chandler Stephenson,+2800,+2800,+440
Brendan Leipsic,+2900,+2900,+480
Dimitri Orlov,+3500,+3500,+600
Michael Matheson,+4000,+4000,+650
Anton Strålman,+4000,+4000,+650
MacKenzie Weegar,+4000,+4000,+650
Michal Kempny,+4500,+4500,+800
Josh Brown,+5000,+5000,+900
Mark Pysyk,+5000,+5000,+900
Radko Gudas,+5500,+5500,+900
Nick Jensen,+5500,+5500,+900
Jonas Siegenthaler,+5500,+5500,+900
Sebastian Aho (1997),+850,+850,+112
Teuvo Teräväinen,+1050,+1050,+155
Nino Niederreiter,+1100,+1100,+163
Andrei Svechnikov,+1150,+1150,+175
Ryan Dzingel,+1300,+1300,+195
Dougie Hamilton,+1300,+1300,+195
Jordan Staal,+1300,+1300,+195
Artemy Panarin,+1300,+1300,+188
Warren Foegele,+1400,+1400,+225
Erik Haula,+1400,+1400,+225
Martin Necas,+1500,+1500,+240
Chris Kreider,+1500,+1500,+220
Lucas Wallmark,+1600,+1600,+255
Julien Gauthier,+1700,+1700,+280
Brock McGinn,+1800,+1800,+300
Pavel Buchnevich,+1900,+1900,+300
Kaapo Kakko,+1900,+1900,+300
Filip Chytil,+2000,+2000,+340
Brett Howden,+2400,+2400,+380
Brendan Lemieux,+2400,+2400,+400
Ryan Strome,+2400,+2400,+380
Lias Andersson,+2500,+2500,+430
Anthony DeAngelo,+2500,+2500,+430
Jacob Trouba,+2500,+2500,+430
Jake Gardiner,+2800,+2800,+500
Jesper Fast,+2800,+2800,+460
Haydn Fleury,+3300,+3300,+550
Brett Pesce,+3300,+3300,+550
Jaccob Slavin,+3300,+3300,+550
Micheal Haley,+3300,+3300,+540
Greg McKegg,+3300,+3300,+540
Joel Edmundson,+3500,+3500,+650
Trevor Van Riemsdyk,+3500,+3500,+650
Brendan Smith,+3500,+3500,+650
Adam Fox,+4000,+4000,+700
Brady Skjei,+4000,+4000,+700
Libor Hajek,+6000,+6000,+1000
Ryan Lindgren,+7000,+7000,+1200
Marc Staal,+8000,+8000,+1400
Sean Couturier,+1050,+1050,+155
Claude Giroux,+1100,+1100,+163
Brendan Gallagher,+1150,+1150,+170
Travis Konecny,+1300,+1300,+210
James van Riemsdyk,+1300,+1300,+200
Max Domi,+1300,+1300,+205
Kevin Hayes,+1500,+1500,+250
Oskar Lindblom,+1500,+1500,+250
Jakub Voracek,+1500,+1500,+235
Tomas Tatar,+1600,+1600,+255
Shea Weber,+1600,+1600,+270
