Entry ID,Contest Name,Contest ID,Entry Fee,C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,,,,,LW,Brady Tkachuk (13687308),Brady Tkachuk,13687308,W/UTIL,6100,OTT@BOS 11/02/2019 07:00PM ET,OTT,11.36
,,,,,,,,,,,,,,RW,Elias Lindholm (13687306),Elias Lindholm,13687306,W/UTIL,6100,CGY@CLS 11/02/2019 07:00PM ET,CGY,11.34
,,,,,,,,,,,,,,RW,Alexander Radulov (13687304),Alexander Radulov,13687304,W/UTIL,6100,MON@DAL 11/02/2019 07:00PM ET,DAL,10.17
,,,,,,,,,,,,,,C,Mark Scheifele (13686924),Mark Scheifele,13686924,C/UTIL,6100,WPG@VGK 11/02/2019 10:00PM ET,WPG,10.09
,,,,,,,,,,,,,,RW,Patrik Laine (13687310),Patrik Laine,13687310,W/UTIL,6100,WPG@VGK 11/02/2019 10:00PM ET,WPG,12.41
,,,,,,,,,,,,,,C,Anze Kopitar (13686926),Anze Kopitar,13686926,C/UTIL,6100,CHI@LA 11/02/2019 10:30PM ET,LA,11.98
,,,,,,,,,,,,,,D,Drew Doughty (13687940),Drew Doughty,13687940,D/UTIL,6100,CHI@LA 11/02/2019 10:30PM ET,LA,12.38
,,,,,,,,,,,,,,C,Brock Nelson (13686930),Brock Nelson,13686930,C/UTIL,6000,NYI@BUF 11/02/2019 07:00PM ET,NYI,11.65
,,,,,,,,,,,,,,C,Aleksander Barkov (13686928),Aleksander Barkov,13686928,C/UTIL,6000,DET@FLA 11/02/2019 07:00PM ET,FLA,9.44
,,,,,,,,,,,,,,LW,Matthew Tkachuk (13687316),Matthew Tkachuk,13687316,W/UTIL,6000,CGY@CLS 11/02/2019 07:00PM ET,CGY,11.48
,,,,,,,,,,,,,,D,Shea Weber (13687942),Shea Weber,13687942,D/UTIL,6000,MON@DAL 11/02/2019 07:00PM ET,MON,10.6
,,,,,,,,,,,,,,LW,Kyle Connor (13687312),Kyle Connor,13687312,W/UTIL,6000,WPG@VGK 11/02/2019 10:00PM ET,WPG,11.36
,,,,,,,,,,,,,,LW,Jonathan Marchessault (13687314),Jonathan Marchessault,13687314,W/UTIL,6000,WPG@VGK 11/02/2019 10:00PM ET,VGK,9.88
,,,,,,,,,,,,,,RW,Sam Reinhart (13687320),Sam Reinhart,13687320,W/UTIL,5900,NYI@BUF 11/02/2019 07:00PM ET,BUF,8.95
,,,,,,,,,,,,,,LW,Mike Hoffman (13687324),Mike Hoffman,13687324,W/UTIL,5900,DET@FLA 11/02/2019 07:00PM ET,FLA,10.95
,,,,,,,,,,,,,,RW,Travis Konecny (13687322),Travis Konecny,13687322,W/UTIL,5900,TOR@PHI 11/02/2019 07:00PM ET,PHI,11.75
,,,,,,,,,,,,,,C,Sean Monahan (13686932),Sean Monahan,13686932,C/UTIL,5900,CGY@CLS 11/02/2019 07:00PM ET,CGY,9.67
,,,,,,,,,,,,,,RW,Reilly Smith (13687318),Reilly Smith,13687318,W/UTIL,5900,WPG@VGK 11/02/2019 10:00PM ET,VGK,11.01
,,,,,,,,,,,,,,LW,Tyler Bertuzzi (13687326),Tyler Bertuzzi,13687326,W/UTIL,5800,DET@FLA 11/02/2019 07:00PM ET,DET,10.19
,,,,,,,,,,,,,,C,Sebastian Aho (13686934),Sebastian Aho,13686934,C/UTIL,5800,NJ@CAR 11/02/2019 07:00PM ET,CAR,10.77
,,,,,,,,,,,,,,RW,Cam Atkinson (13687328),Cam Atkinson,13687328,W/UTIL,5800,CGY@CLS 11/02/2019 07:00PM ET,CLS,11.44
,,,,,,,,,,,,,,D,Seth Jones (13687944),Seth Jones,13687944,D/UTIL,5800,CGY@CLS 11/02/2019 07:00PM ET,CLS,10.51
,,,,,,,,,,,,,,D,Torey Krug (13687952),Torey Krug,13687952,D/UTIL,5700,OTT@BOS 11/02/2019 07:00PM ET,BOS,8.73
,,,,,,,,,,,,,,LW,Victor Olofsson (13687334),Victor Olofsson,13687334,W/UTIL,5700,NYI@BUF 11/02/2019 07:00PM ET,BUF,8.46
,,,,,,,,,,,,,,RW,Kyle Palmieri (13687330),Kyle Palmieri,13687330,W/UTIL,5700,NJ@CAR 11/02/2019 07:00PM ET,NJ,12.06
,,,,,,,,,,,,,,C,Pierre-Luc Dubois (13686936),Pierre-Luc Dubois,13686936,C/UTIL,5700,CGY@CLS 11/02/2019 07:00PM ET,CLS,10.95
,,,,,,,,,,,,,,LW,Johnny Gaudreau (13687332),Johnny Gaudreau,13687332,W/UTIL,5700,CGY@CLS 11/02/2019 07:00PM ET,CGY,10.12
,,,,,,,,,,,,,,RW,Jakub Voracek (13687336),Jakub Voracek,13687336,W/UTIL,5600,TOR@PHI 11/02/2019 07:00PM ET,PHI,9.24
,,,,,,,,,,,,,,C,Erik Haula (13686940),Erik Haula,13686940,C/UTIL,5600,NJ@CAR 11/02/2019 07:00PM ET,CAR,9.78
,,,,,,,,,,,,,,LW,Jonathan Drouin (13687338),Jonathan Drouin,13687338,W/UTIL,5600,MON@DAL 11/02/2019 07:00PM ET,MON,10.64
,,,,,,,,,,,,,,D,Josh Morrissey (13687946),Josh Morrissey,13687946,D/UTIL,5600,WPG@VGK 11/02/2019 10:00PM ET,WPG,9.24
,,,,,,,,,,,,,,D,Johnny Boychuk (13687950),Johnny Boychuk,13687950,D/UTIL,5500,NYI@BUF 11/02/2019 07:00PM ET,NYI,10.33
,,,,,,,,,,,,,,C,Sean Couturier (13686938),Sean Couturier,13686938,C/UTIL,5500,TOR@PHI 11/02/2019 07:00PM ET,PHI,9.62
,,,,,,,,,,,,,,RW,Joel Armia (13687340),Joel Armia,13687340,W/UTIL,5500,MON@DAL 11/02/2019 07:00PM ET,MON,10.78
,,,,,,,,,,,,,,D,Jeff Petry (13687948),Jeff Petry,13687948,D/UTIL,5500,MON@DAL 11/02/2019 07:00PM ET,MON,10.9
,,,,,,,,,,,,,,LW,Alex DeBrincat (13687342),Alex DeBrincat,13687342,W/UTIL,5500,CHI@LA 11/02/2019 10:30PM ET,CHI,10.03
,,,,,,,,,,,,,,D,Aaron Ekblad (13687956),Aaron Ekblad,13687956,D/UTIL,5400,DET@FLA 11/02/2019 07:00PM ET,FLA,9.11
,,,,,,,,,,,,,,LW,Nazem Kadri (13687346),Nazem Kadri,13687346,W/UTIL,5400,COL@ARI 11/02/2019 09:00PM ET,COL,8.6
,,,,,,,,,,,,,,RW,Blake Wheeler (13687344),Blake Wheeler,13687344,W/UTIL,5400,WPG@VGK 11/02/2019 10:00PM ET,WPG,10.91
,,,,,,,,,,,,,,D,Erik Karlsson (13687958),Erik Karlsson,13687958,D/UTIL,5400,VAN@SJ 11/02/2019 10:00PM ET,SJ,9.31
,,,,,,,,,,,,,,C,Jonathan Toews (13686942),Jonathan Toews,13686942,C/UTIL,5400,CHI@LA 11/02/2019 10:30PM ET,CHI,5.06
,,,,,,,,,,,,,,D,Ryan Pulock (13687962),Ryan Pulock,13687962,D/UTIL,5300,NYI@BUF 11/02/2019 07:00PM ET,NYI,9.39
,,,,,,,,,,,,,,LW,Andreas Johnsson (13687348),Andreas Johnsson,13687348,W/UTIL,5300,TOR@PHI 11/02/2019 07:00PM ET,TOR,9.15
,,,,,,,,,,,,,,LW,Tomas Tatar (13687350),Tomas Tatar,13687350,W/UTIL,5300,MON@DAL 11/02/2019 07:00PM ET,MON,10.09
,,,,,,,,,,,,,,C,Ryan O'Reilly (13686944),Ryan O'Reilly,13686944,C/UTIL,5300,STL@MIN 11/02/2019 08:00PM ET,STL,9.6
,,,,,,,,,,,,,,D,Oliver Ekman-Larsson (13687960),Oliver Ekman-Larsson,13687960,D/UTIL,5300,COL@ARI 11/02/2019 09:00PM ET,ARI,8.75
,,,,,,,,,,,,,,D,Devon Toews (13687966),Devon Toews,13687966,D/UTIL,5200,NYI@BUF 11/02/2019 07:00PM ET,NYI,8.49
,,,,,,,,,,,,,,RW,William Nylander (13687356),William Nylander,13687356,W/UTIL,5200,TOR@PHI 11/02/2019 07:00PM ET,TOR,7.79
,,,,,,,,,,,,,,RW,Phil Kessel (13687354),Phil Kessel,13687354,W/UTIL,5200,COL@ARI 11/02/2019 09:00PM ET,ARI,8.81
,,,,,,,,,,,,,,D,Shea Theodore (13687964),Shea Theodore,13687964,D/UTIL,5200,WPG@VGK 11/02/2019 10:00PM ET,VGK,7.69
,,,,,,,,,,,,,,C,Tomas Hertl (13686946),Tomas Hertl,13686946,C/UTIL,5200,VAN@SJ 11/02/2019 10:00PM ET,SJ,10.89
,,,,,,,,,,,,,,LW,Tanner Pearson (13687352),Tanner Pearson,13687352,W/UTIL,5200,VAN@SJ 11/02/2019 10:00PM ET,VAN,9.4
,,,,,,,,,,,,,,D,Filip Hronek (13687954),Filip Hronek,13687954,D/UTIL,5100,DET@FLA 11/02/2019 07:00PM ET,DET,9.21
,,,,,,,,,,,,,,C,Nick Schmaltz (13686948),Nick Schmaltz,13686948,C/UTIL,5100,COL@ARI 11/02/2019 09:00PM ET,ARI,9.28
,,,,,,,,,,,,,,RW,Conor Garland (13687358),Conor Garland,13687358,W/UTIL,5100,COL@ARI 11/02/2019 09:00PM ET,ARI,9.95
,,,,,,,,,,,,,,D,Dustin Byfuglien (13687968),Dustin Byfuglien,13687968,D/UTIL,5100,WPG@VGK 11/02/2019 10:00PM ET,WPG,0
,,,,,,,,,,,,,,C,David Krejci (13686950),David Krejci,13686950,C/UTIL,5000,OTT@BOS 11/02/2019 07:00PM ET,BOS,5.77
,,,,,,,,,,,,,,D,Rasmus Dahlin (13687972),Rasmus Dahlin,13687972,D/UTIL,5000,NYI@BUF 11/02/2019 07:00PM ET,BUF,8.03
,,,,,,,,,,,,,,RW,Teuvo Teravainen (13687360),Teuvo Teravainen,13687360,W/UTIL,5000,NJ@CAR 11/02/2019 07:00PM ET,CAR,9.92
,,,,,,,,,,,,,,RW,Joonas Donskoi (13687396),Joonas Donskoi,13687396,W/UTIL,5000,COL@ARI 11/02/2019 09:00PM ET,COL,7.79
,,,,,,,,,,,,,,D,Cale Makar (13687970),Cale Makar,13687970,D/UTIL,5000,COL@ARI 11/02/2019 09:00PM ET,COL,8.77
,,,,,,,,,,,,,,D,Danny DeKeyser (13687976),Danny DeKeyser,13687976,D/UTIL,4900,DET@FLA 11/02/2019 07:00PM ET,DET,9.18
,,,,,,,,,,,,,,LW,Ilya Mikheyev (13687364),Ilya Mikheyev,13687364,W/UTIL,4900,TOR@PHI 11/02/2019 07:00PM ET,TOR,9.01
,,,,,,,,,,,,,,C,Jack Hughes (13686952),Jack Hughes,13686952,C/UTIL,4900,NJ@CAR 11/02/2019 07:00PM ET,NJ,6.86
,,,,,,,,,,,,,,D,Miro Heiskanen (13687974),Miro Heiskanen,13687974,D/UTIL,4900,MON@DAL 11/02/2019 07:00PM ET,DAL,9.72
,,,,,,,,,,,,,,RW,Jeff Carter (13687362),Jeff Carter,13687362,W/UTIL,4900,CHI@LA 11/02/2019 10:30PM ET,LA,10.43
,,,,,,,,,,,,,,LW,Anders Lee (13687366),Anders Lee,13687366,W/UTIL,4800,NYI@BUF 11/02/2019 07:00PM ET,NYI,9.31
,,,,,,,,,,,,,,LW,Frank Vatrano (13687368),Frank Vatrano,13687368,W/UTIL,4800,DET@FLA 11/02/2019 07:00PM ET,FLA,8.35
,,,,,,,,,,,,,,D,Jaccob Slavin (13687978),Jaccob Slavin,13687978,D/UTIL,4800,NJ@CAR 11/02/2019 07:00PM ET,CAR,11.04
,,,,,,,,,,,,,,D,Jakob Chychrun (13687980),Jakob Chychrun,13687980,D/UTIL,4800,COL@ARI 11/02/2019 09:00PM ET,ARI,8.28
,,,,,,,,,,,,,,C,Paul Stastny (13686954),Paul Stastny,13686954,C/UTIL,4800,WPG@VGK 11/02/2019 10:00PM ET,VGK,7.93
,,,,,,,,,,,,,,RW,Dustin Brown (13687370),Dustin Brown,13687370,W/UTIL,4800,CHI@LA 11/02/2019 10:30PM ET,LA,8.35
,,,,,,,,,,,,,,RW,Josh Bailey (13687376),Josh Bailey,13687376,W/UTIL,4700,NYI@BUF 11/02/2019 07:00PM ET,NYI,8.42
,,,,,,,,,,,,,,D,Nick Leddy (13687982),Nick Leddy,13687982,D/UTIL,4700,NYI@BUF 11/02/2019 07:00PM ET,NYI,8.27
,,,,,,,,,,,,,,D,P.K. Subban (13687986),P.K. Subban,13687986,D/UTIL,4700,NJ@CAR 11/02/2019 07:00PM ET,NJ,7.82
,,,,,,,,,,,,,,D,Zach Werenski (13687984),Zach Werenski,13687984,D/UTIL,4700,CGY@CLS 11/02/2019 07:00PM ET,CLS,8.54
,,,,,,,,,,,,,,D,John Klingberg (13687988),John Klingberg,13687988,D/UTIL,4700,MON@DAL 11/02/2019 07:00PM ET,DAL,7.01
,,,,,,,,,,,,,,LW,Jaden Schwartz (13687374),Jaden Schwartz,13687374,W/UTIL,4700,STL@MIN 11/02/2019 08:00PM ET,STL,8.06
,,,,,,,,,,,,,,LW,Clayton Keller (13687372),Clayton Keller,13687372,W/UTIL,4700,COL@ARI 11/02/2019 09:00PM ET,ARI,8.23
,,,,,,,,,,,,,,RW,Alex Tuch (13687378),Alex Tuch,13687378,W/UTIL,4700,WPG@VGK 11/02/2019 10:00PM ET,VGK,13
,,,,,,,,,,,,,,C,Logan Couture (13686956),Logan Couture,13686956,C/UTIL,4700,VAN@SJ 11/02/2019 10:00PM ET,SJ,8.43
,,,,,,,,,,,,,,D,Quinn Hughes (13687990),Quinn Hughes,13687990,D/UTIL,4700,VAN@SJ 11/02/2019 10:00PM ET,VAN,6.62
,,,,,,,,,,,,,,D,Zdeno Chara (13687992),Zdeno Chara,13687992,D/UTIL,4600,OTT@BOS 11/02/2019 07:00PM ET,BOS,9.49
,,,,,,,,,,,,,,D,Rasmus Ristolainen (13687996),Rasmus Ristolainen,13687996,D/UTIL,4600,NYI@BUF 11/02/2019 07:00PM ET,BUF,7.59
,,,,,,,,,,,,,,D,Mike Green (13687998),Mike Green,13687998,D/UTIL,4600,DET@FLA 11/02/2019 07:00PM ET,DET,7.54
,,,,,,,,,,,,,,C,Kevin Hayes (13686958),Kevin Hayes,13686958,C/UTIL,4600,TOR@PHI 11/02/2019 07:00PM ET,PHI,9.32
,,,,,,,,,,,,,,D,Ivan Provorov (13687994),Ivan Provorov,13687994,D/UTIL,4600,TOR@PHI 11/02/2019 07:00PM ET,PHI,8.36
,,,,,,,,,,,,,,LW,Jamie Benn (13687380),Jamie Benn,13687380,W/UTIL,4600,MON@DAL 11/02/2019 07:00PM ET,DAL,6.87
,,,,,,,,,,,,,,C,Jean-Gabriel Pageau (13686960),Jean-Gabriel Pageau,13686960,C/UTIL,4500,OTT@BOS 11/02/2019 07:00PM ET,OTT,9.39
,,,,,,,,,,,,,,LW,Vladislav Namestnikov (13687384),Vladislav Namestnikov,13687384,W/UTIL,4500,OTT@BOS 11/02/2019 07:00PM ET,OTT,9.24
,,,,,,,,,,,,,,LW,Jake DeBrusk (13687386),Jake DeBrusk,13687386,W/UTIL,4500,OTT@BOS 11/02/2019 07:00PM ET,BOS,6.03
,,,,,,,,,,,,,,LW,Oskar Lindblom (13687382),Oskar Lindblom,13687382,W/UTIL,4500,TOR@PHI 11/02/2019 07:00PM ET,PHI,10.18
,,,,,,,,,,,,,,D,Tyson Barrie (13688006),Tyson Barrie,13688006,D/UTIL,4500,TOR@PHI 11/02/2019 07:00PM ET,TOR,7.68
,,,,,,,,,,,,,,D,Jake Muzzin (13688008),Jake Muzzin,13688008,D/UTIL,4500,TOR@PHI 11/02/2019 07:00PM ET,TOR,9.3
,,,,,,,,,,,,,,D,Sami Vatanen (13688002),Sami Vatanen,13688002,D/UTIL,4500,NJ@CAR 11/02/2019 07:00PM ET,NJ,9.44
,,,,,,,,,,,,,,RW,Joe Pavelski (13687388),Joe Pavelski,13687388,W/UTIL,4500,MON@DAL 11/02/2019 07:00PM ET,DAL,6.05
,,,,,,,,,,,,,,D,Colton Parayko (13688004),Colton Parayko,13688004,D/UTIL,4500,STL@MIN 11/02/2019 08:00PM ET,STL,7.83
,,,,,,,,,,,,,,D,Alex Goligoski (13688000),Alex Goligoski,13688000,D/UTIL,4500,COL@ARI 11/02/2019 09:00PM ET,ARI,8.98
,,,,,,,,,,,,,,RW,Anthony Duclair (13687392),Anthony Duclair,13687392,W/UTIL,4400,OTT@BOS 11/02/2019 07:00PM ET,OTT,10.26
,,,,,,,,,,,,,,RW,Brett Connolly (13687394),Brett Connolly,13687394,W/UTIL,4400,DET@FLA 11/02/2019 07:00PM ET,FLA,7.72
,,,,,,,,,,,,,,D,Shayne Gostisbehere (13688014),Shayne Gostisbehere,13688014,D/UTIL,4400,TOR@PHI 11/02/2019 07:00PM ET,PHI,6.32
,,,,,,,,,,,,,,D,Jared Spurgeon (13688010),Jared Spurgeon,13688010,D/UTIL,4400,STL@MIN 11/02/2019 08:00PM ET,MIN,9.08
,,,,,,,,,,,,,,D,Neal Pionk (13688012),Neal Pionk,13688012,D/UTIL,4400,WPG@VGK 11/02/2019 10:00PM ET,WPG,7.83
,,,,,,,,,,,,,,C,Brandon Sutter (13686962),Brandon Sutter,13686962,C/UTIL,4400,VAN@SJ 11/02/2019 10:00PM ET,VAN,8.47
,,,,,,,,,,,,,,RW,Kevin Labanc (13687390),Kevin Labanc,13687390,W/UTIL,4400,VAN@SJ 11/02/2019 10:00PM ET,SJ,8.46
,,,,,,,,,,,,,,RW,Connor Brown (13687400),Connor Brown,13687400,W/UTIL,4300,OTT@BOS 11/02/2019 07:00PM ET,OTT,9.61
,,,,,,,,,,,,,,RW,Jordan Eberle (13687402),Jordan Eberle,13687402,W/UTIL,4300,NYI@BUF 11/02/2019 07:00PM ET,NYI,6.56
,,,,,,,,,,,,,,D,Keith Yandle (13688018),Keith Yandle,13688018,D/UTIL,4300,DET@FLA 11/02/2019 07:00PM ET,FLA,7.67
,,,,,,,,,,,,,,C,Phillip Danault (13686964),Phillip Danault,13686964,C/UTIL,4300,MON@DAL 11/02/2019 07:00PM ET,MON,7.38
,,,,,,,,,,,,,,LW,Andre Burakovsky (13687398),Andre Burakovsky,13687398,W/UTIL,4300,COL@ARI 11/02/2019 09:00PM ET,COL,8.92
,,,,,,,,,,,,,,D,Alec Martinez (13688016),Alec Martinez,13688016,D/UTIL,4300,CHI@LA 11/02/2019 10:30PM ET,LA,7.26
,,,,,,,,,,,,,,D,Charlie McAvoy (13688022),Charlie McAvoy,13688022,D/UTIL,4200,OTT@BOS 11/02/2019 07:00PM ET,BOS,6.12
,,,,,,,,,,,,,,LW,Anthony Beauvillier (13687404),Anthony Beauvillier,13687404,W/UTIL,4200,NYI@BUF 11/02/2019 07:00PM ET,NYI,7.07
,,,,,,,,,,,,,,RW,Wayne Simmonds (13687408),Wayne Simmonds,13687408,W/UTIL,4200,NJ@CAR 11/02/2019 07:00PM ET,NJ,8.93
,,,,,,,,,,,,,,D,Brett Pesce (13688024),Brett Pesce,13688024,D/UTIL,4200,NJ@CAR 11/02/2019 07:00PM ET,CAR,8.3
,,,,,,,,,,,,,,C,Roope Hintz (13686968),Roope Hintz,13686968,C/UTIL,4200,MON@DAL 11/02/2019 07:00PM ET,DAL,9.21
,,,,,,,,,,,,,,D,Matt Dumba (13688026),Matt Dumba,13688026,D/UTIL,4200,STL@MIN 11/02/2019 08:00PM ET,MIN,7.57
,,,,,,,,,,,,,,D,Nate Schmidt (13688020),Nate Schmidt,13688020,D/UTIL,4200,WPG@VGK 11/02/2019 10:00PM ET,VGK,8.4
,,,,,,,,,,,,,,LW,Brandon Saad (13687406),Brandon Saad,13687406,W/UTIL,4200,CHI@LA 11/02/2019 10:30PM ET,CHI,8.34
,,,,,,,,,,,,,,D,Brent Seabrook (13688028),Brent Seabrook,13688028,D/UTIL,4200,CHI@LA 11/02/2019 10:30PM ET,CHI,7.36
,,,,,,,,,,,,,,D,Nikita Zaitsev (13688030),Nikita Zaitsev,13688030,D/UTIL,4100,OTT@BOS 11/02/2019 07:00PM ET,OTT,8.94
,,,,,,,,,,,,,,RW,Kasperi Kapanen (13687414),Kasperi Kapanen,13687414,W/UTIL,4100,TOR@PHI 11/02/2019 07:00PM ET,TOR,6.51
,,,,,,,,,,,,,,C,Mikko Koivu (13686974),Mikko Koivu,13686974,C/UTIL,4100,STL@MIN 11/02/2019 08:00PM ET,MIN,6.9
,,,,,,,,,,,,,,LW,Zach Parise (13687412),Zach Parise,13687412,W/UTIL,4100,STL@MIN 11/02/2019 08:00PM ET,MIN,5.55
,,,,,,,,,,,,,,D,Ryan Suter (13688032),Ryan Suter,13688032,D/UTIL,4100,STL@MIN 11/02/2019 08:00PM ET,MIN,7.26
,,,,,,,,,,,,,,C,Christian Dvorak (13686966),Christian Dvorak,13686966,C/UTIL,4100,COL@ARI 11/02/2019 09:00PM ET,ARI,7.21
,,,,,,,,,,,,,,LW,Alex Iafallo (13687410),Alex Iafallo,13687410,W/UTIL,4100,CHI@LA 11/02/2019 10:30PM ET,LA,6.57
,,,,,,,,,,,,,,C,Charlie Coyle (13686972),Charlie Coyle,13686972,C/UTIL,4000,OTT@BOS 11/02/2019 07:00PM ET,BOS,7.01
,,,,,,,,,,,,,,D,Jake McCabe (13688036),Jake McCabe,13688036,D/UTIL,4000,NYI@BUF 11/02/2019 07:00PM ET,BUF,7.82
,,,,,,,,,,,,,,C,Brian Boyle (13686970),Brian Boyle,13686970,C/UTIL,4000,DET@FLA 11/02/2019 07:00PM ET,FLA,10.38
,,,,,,,,,,,,,,LW,Andreas Athanasiou (13687418),Andreas Athanasiou,13687418,W/UTIL,4000,DET@FLA 11/02/2019 07:00PM ET,DET,5.88
,,,,,,,,,,,,,,LW,Nino Niederreiter (13687420),Nino Niederreiter,13687420,W/UTIL,4000,NJ@CAR 11/02/2019 07:00PM ET,CAR,6.15
,,,,,,,,,,,,,,D,Ryan Murray (13688042),Ryan Murray,13688042,D/UTIL,4000,CGY@CLS 11/02/2019 07:00PM ET,CLS,8.68
,,,,,,,,,,,,,,LW,Jason Zucker (13687416),Jason Zucker,13687416,W/UTIL,4000,STL@MIN 11/02/2019 08:00PM ET,MIN,7.85
,,,,,,,,,,,,,,D,Erik Johnson (13688034),Erik Johnson,13688034,D/UTIL,4000,COL@ARI 11/02/2019 09:00PM ET,COL,7.77
,,,,,,,,,,,,,,D,Nick Holden (13688038),Nick Holden,13688038,D/UTIL,4000,WPG@VGK 11/02/2019 10:00PM ET,VGK,7.04
,,,,,,,,,,,,,,RW,Timo Meier (13687422),Timo Meier,13687422,W/UTIL,4000,VAN@SJ 11/02/2019 10:00PM ET,SJ,7.46
,,,,,,,,,,,,,,RW,Dylan Strome (13687424),Dylan Strome,13687424,W/UTIL,4000,CHI@LA 11/02/2019 10:30PM ET,CHI,8.14
,,,,,,,,,,,,,,D,Erik Gustafsson (13688040),Erik Gustafsson,13688040,D/UTIL,4000,CHI@LA 11/02/2019 10:30PM ET,CHI,4.67
,,,,,,,,,,,,,,C,Denis Malgin (13686982),Denis Malgin,13686982,C/UTIL,3900,DET@FLA 11/02/2019 07:00PM ET,FLA,8.74
,,,,,,,,,,,,,,D,Matt Niskanen (13688044),Matt Niskanen,13688044,D/UTIL,3900,TOR@PHI 11/02/2019 07:00PM ET,PHI,7.51
,,,,,,,,,,,,,,C,Nico Hischier (13686978),Nico Hischier,13686978,C/UTIL,3900,NJ@CAR 11/02/2019 07:00PM ET,NJ,6.04
,,,,,,,,,,,,,,LW,Gustav Nyquist (13687426),Gustav Nyquist,13687426,W/UTIL,3900,CGY@CLS 11/02/2019 07:00PM ET,CLS,7.54
,,,,,,,,,,,,,,C,Eric Staal (13686976),Eric Staal,13686976,C/UTIL,3900,STL@MIN 11/02/2019 08:00PM ET,MIN,8.42
,,,,,,,,,,,,,,D,Justin Faulk (13688052),Justin Faulk,13688052,D/UTIL,3900,STL@MIN 11/02/2019 08:00PM ET,STL,6.03
,,,,,,,,,,,,,,C,Derek Stepan (13686980),Derek Stepan,13686980,C/UTIL,3900,COL@ARI 11/02/2019 09:00PM ET,ARI,5.47
,,,,,,,,,,,,,,D,Ian Cole (13688048),Ian Cole,13688048,D/UTIL,3900,COL@ARI 11/02/2019 09:00PM ET,COL,7.64
,,,,,,,,,,,,,,D,Deryk Engelland (13688050),Deryk Engelland,13688050,D/UTIL,3900,WPG@VGK 11/02/2019 10:00PM ET,VGK,7.18
,,,,,,,,,,,,,,LW,Dominik Kubalik (13687428),Dominik Kubalik,13687428,W/UTIL,3900,CHI@LA 11/02/2019 10:30PM ET,CHI,7.68
,,,,,,,,,,,,,,D,Duncan Keith (13688046),Duncan Keith,13688046,D/UTIL,3900,CHI@LA 11/02/2019 10:30PM ET,CHI,7.02
,,,,,,,,,,,,,,C,Marcus Johansson (13686986),Marcus Johansson,13686986,C/UTIL,3800,NYI@BUF 11/02/2019 07:00PM ET,BUF,5.92
,,,,,,,,,,,,,,RW,Darren Helm (13687430),Darren Helm,13687430,W/UTIL,3800,DET@FLA 11/02/2019 07:00PM ET,DET,6.66
,,,,,,,,,,,,,,D,MacKenzie Weegar (13688054),MacKenzie Weegar,13688054,D/UTIL,3800,DET@FLA 11/02/2019 07:00PM ET,FLA,8.75
,,,,,,,,,,,,,,C,Alexander Kerfoot (13686988),Alexander Kerfoot,13686988,C/UTIL,3800,TOR@PHI 11/02/2019 07:00PM ET,TOR,6.64
,,,,,,,,,,,,,,D,T.J. Brodie (13688058),T.J. Brodie,13688058,D/UTIL,3800,CGY@CLS 11/02/2019 07:00PM ET,CGY,6.31
,,,,,,,,,,,,,,LW,Alexander Steen (13687446),Alexander Steen,13687446,W/UTIL,3800,STL@MIN 11/02/2019 08:00PM ET,STL,5.44
,,,,,,,,,,,,,,C,Carl Soderberg (13686990),Carl Soderberg,13686990,C/UTIL,3800,COL@ARI 11/02/2019 09:00PM ET,ARI,6.85
,,,,,,,,,,,,,,D,Jordan Oesterle (13688062),Jordan Oesterle,13688062,D/UTIL,3800,COL@ARI 11/02/2019 09:00PM ET,ARI,7.98
,,,,,,,,,,,,,,RW,Jake Virtanen (13687432),Jake Virtanen,13687432,W/UTIL,3800,VAN@SJ 11/02/2019 10:00PM ET,VAN,5.84
,,,,,,,,,,,,,,D,Calvin de Haan (13688056),Calvin de Haan,13688056,D/UTIL,3800,CHI@LA 11/02/2019 10:30PM ET,CHI,7.02
,,,,,,,,,,,,,,D,Ben Hutton (13688060),Ben Hutton,13688060,D/UTIL,3800,CHI@LA 11/02/2019 10:30PM ET,LA,7
,,,,,,,,,,,,,,C,Logan Brown (13686984),Logan Brown,13686984,C/UTIL,3700,OTT@BOS 11/02/2019 07:00PM ET,OTT,4.1
,,,,,,,,,,,,,,C,Nolan Patrick (13686994),Nolan Patrick,13686994,C/UTIL,3700,TOR@PHI 11/02/2019 07:00PM ET,PHI,0
,,,,,,,,,,,,,,LW,Ryan Dzingel (13687442),Ryan Dzingel,13687442,W/UTIL,3700,NJ@CAR 11/02/2019 07:00PM ET,CAR,7.31
,,,,,,,,,,,,,,LW,Blake Coleman (13687444),Blake Coleman,13687444,W/UTIL,3700,NJ@CAR 11/02/2019 07:00PM ET,NJ,7.13
,,,,,,,,,,,,,,RW,Mats Zuccarello (13687438),Mats Zuccarello,13687438,W/UTIL,3700,STL@MIN 11/02/2019 08:00PM ET,MIN,4.3
,,,,,,,,,,,,,,RW,J.T. Compher (13687440),J.T. Compher,13687440,W/UTIL,3700,COL@ARI 11/02/2019 09:00PM ET,COL,6.12
,,,,,,,,,,,,,,D,Sean Walker (13688064),Sean Walker,13688064,D/UTIL,3700,CHI@LA 11/02/2019 10:30PM ET,LA,8.88
