Anders Lee,+1050,+1050,+170
Sean Couturier,+1100,+1100,+185
Claude Giroux,+1150,+1150,+195
Jordan Eberle,+1200,+1200,+205
Brock Nelson,+1200,+1200,+205
James van Riemsdyk,+1300,+1300,+235
Travis Konecny,+1400,+1400,+245
Mathew Barzal,+1400,+1400,+240
Jakub Voracek,+1500,+1500,+270
Kevin Hayes,+1600,+1600,+290
Oskar Lindblom,+1600,+1600,+290
Anthony Beauvillier,+1600,+1600,+295
Michael Dal Colle,+1600,+1600,+280
Oliver Wahlstrom,+1600,+1600,+295
Josh Bailey,+1800,+1800,+335
Derick Brassard,+1800,+1800,+335
Casey Cizikas,+1800,+1800,+335
Cole Bardreau,+1900,+1900,+360
Joel Farabee,+2200,+2200,+400
Scott Laughton,+2200,+2200,+425
Michael Raffl,+2200,+2200,+425
Connor Bunnaman,+2400,+2400,+460
Shayne Gostisbehere,+2400,+2400,+460
Tyler Pitlick,+2400,+2400,+460
Chris Stewart,+2400,+2400,+460
Carsen Twarynski,+2400,+2400,+460
Cal Clutterbuck,+2400,+2400,+450
Ross Johnston,+2400,+2400,+450
Ryan Pulock,+2400,+2400,+450
Ivan Provorov,+2500,+2500,+500
Leo Komarov,+2500,+2500,+480
Johnny Boychuk,+2800,+2800,+540
Matt Niskanen,+2900,+2900,+550
Noah Dobson,+3000,+3000,+600
Nick Leddy,+3000,+3000,+600
Devon Toews,+3400,+3400,+650
Robert Hägg,+3500,+3500,+700
Samuel Morin,+3500,+3500,+700
Philippe Myers,+3500,+3500,+700
Travis Sanheim,+3500,+3500,+700
Thomas Hickey,+4000,+4000,+750
Justin Braun,+4500,+4500,+900
Scott Mayfield,+4500,+4500,+850
Adam Pelech,+4500,+4500,+850
Jack Eichel,+850,+850,+118
Jeff Skinner,+850,+850,+114
Victor Olofsson,+900,+900,+125
Sam Reinhart,+1300,+1300,+210
Marcus Johansson,+1400,+1400,+220
Kyle Okposo,+1500,+1500,+250
Jimmy Vesey,+1500,+1500,+250
Brady Tkachuk,+1500,+1500,+230
Conor Sheary,+1600,+1600,+270
Curtis Lazar,+1700,+1700,+290
Casey Mittelstadt,+1700,+1700,+290
Evan Rodrigues,+1700,+1700,+290
Anthony Duclair,+1800,+1800,+295
Bobby Ryan,+1800,+1800,+295
Connor Brown,+2000,+2000,+330
Mikkel Bøedker,+2000,+2000,+350
Vladislav Namestnikov,+2000,+2000,+350
Jean-Gabriel Pageau,+2000,+2000,+350
Chris Tierney,+2000,+2000,+350
Rasmus Dahlin,+2200,+2200,+400
Zemgus Girgensons,+2200,+2200,+400
Johan Larsson (1992),+2200,+2200,+400
Rasmus Ristolainen,+2200,+2200,+400
Nick Paul,+2200,+2200,+375
Tyler Ennis,+2400,+2400,+400
Thomas Chabot,+2500,+2500,+430
Jordan Szwarz,+2500,+2500,+430
John Gilmore,+2800,+2800,+480
Colin Miller,+2800,+2800,+480
J.C. Beaudin,+2800,+2800,+500
Filip Chlapik,+2800,+2800,+500
Henri Jokiharju,+3000,+3000,+540
Jake McCabe,+3400,+3400,+600
Marco Scandella,+4000,+4000,+700
Erik Brannstrom,+4000,+4000,+750
Dylan DeMelo,+4000,+4000,+750
Nikita Zaitsev,+4500,+4500,+800
Cody Goloubef,+5500,+5500,+950
Ron Hainsey,+5500,+5500,+950
Christian Jaros,+5500,+5500,+950
Mark Borowiecki,+6000,+6000,+1100
David Pastrnak,+800,+800,+112
Alexander Ovechkin,+850,+850,+120
Patrice Bergeron,+950,+950,+138
Brad Marchand,+1050,+1050,+155
T.J. Oshie,+1150,+1150,+180
Jake DeBrusk,+1300,+1300,+200
Evgeny Kuznetsov,+1400,+1400,+225
Tom Wilson,+1400,+1400,+225
David Krejci,+1500,+1500,+250
Nicklas Bäckström,+1500,+1500,+250
Charlie Coyle,+1600,+1600,+265
