Mika Zibanejad,+1000,+1000,+135
Mike Hoffman,+1000,+1000,+135
Artemy Panarin,+1050,+1050,+148
Aleksander Barkov,+1100,+1100,+155
Chris Kreider,+1150,+1150,+160
Jonathan Huberdeau,+1200,+1200,+180
Evgeny Dadonov,+1300,+1300,+190
Pavel Buchnevich,+1500,+1500,+225
Kaapo Kakko,+1500,+1500,+225
Vincent Trocheck,+1500,+1500,+240
Frank Vatrano,+1600,+1600,+255
Filip Chytil,+1700,+1700,+270
Brett Connolly,+1700,+1700,+270
Brett Howden,+1800,+1800,+290
Ryan Strome,+1800,+1800,+290
Denis Malgin,+1800,+1800,+290
Henrik Borgstrom,+1900,+1900,+310
Brian Boyle,+1900,+1900,+310
Dryden Hunt,+1900,+1900,+310
Lias Andersson,+2000,+2000,+330
Anthony DeAngelo,+2000,+2000,+330
Jacob Trouba,+2000,+2000,+330
Aaron Ekblad,+2000,+2000,+335
Brendan Lemieux,+2200,+2200,+350
Noel Acciari ,+2200,+2200,+360
Jesper Fast,+2400,+2400,+380
Jayce Hawryluk,+2400,+2400,+390
Colton Sceviour,+2400,+2400,+390
Keith Yandle,+2400,+2400,+390
Dominic Toninato,+2400,+2400,+390
Micheal Haley,+2500,+2500,+410
Greg McKegg,+2500,+2500,+410
Brendan Smith,+2900,+2900,+500
Adam Fox,+3300,+3300,+550
Brady Skjei,+3300,+3300,+550
Michael Matheson,+4000,+4000,+650
Anton Strålman,+4000,+4000,+650
MacKenzie Weegar,+4000,+4000,+650
Libor Hajek,+4500,+4500,+800
Josh Brown,+5000,+5000,+900
Mark Pysyk,+5000,+5000,+900
Ryan Lindgren,+5500,+5500,+950
Marc Staal,+6600,+6600,+1150
Tyler Seguin,+950,+950,+163
Patrik Laine,+1000,+1000,+175
Mark Scheifele,+1000,+1000,+175
Jamie Benn,+1150,+1150,+200
Kyle Connor,+1200,+1200,+215
Joe Pavelski,+1200,+1200,+220
Alexander Radulov,+1200,+1200,+220
Nikolaj Ehlers,+1400,+1400,+250
Corey Perry,+1500,+1500,+280
Blake Wheeler,+1700,+1700,+310
Denis Guryanov,+1700,+1700,+320
Mathieu Perreault,+1800,+1800,+350
Jack Roslovic,+1800,+1800,+350
Jason Dickinson,+1900,+1900,+360
Andrew Copp,+2000,+2000,+375
Radek Faksa,+2000,+2000,+380
Miro Heiskanen,+2000,+2000,+380
Adam Lowry,+2200,+2200,+430
Nicholas Caamano,+2200,+2200,+410
Justin Dowling,+2200,+2200,+440
Rhett Gardner,+2200,+2200,+410
Joel L'Esperance,+2200,+2200,+410
Joshua Morrissey,+2400,+2400,+475
Mattias Janmark-Nylén,+2400,+2400,+475
David Gustafsson,+2500,+2500,+510
Andrew Cogliano,+2500,+2500,+525
Blake Comeau,+2500,+2500,+525
Gabriel Bourque,+2800,+2800,+550
Neal Pionk,+2800,+2800,+550
Esa Lindell,+2900,+2900,+575
Sami Niku,+3400,+3400,+700
Ville Heinola,+4000,+4000,+800
Tucker Poolman,+4000,+4000,+800
Dmitri Kulikov,+4500,+4500,+900
Joel Hanley,+4500,+4500,+900
Andrej Sekera,+4500,+4500,+900
Anthony Bitetto,+5000,+5000,+1050
Carl Dahlström,+5000,+5000,+1050
Nelson Nogier,+5000,+5000,+1050
Luca Sbisa,+5000,+5000,+1050
Taylor Fedun,+5500,+5500,+1050
Jamie Oleksiak,+5500,+5500,+1050
Brock Boeser,+850,+850,+123
Elias Pettersson,+900,+900,+135
Bo Horvat,+1000,+1000,+148
Taylor Hall,+1050,+1050,+163
Kyle Palmieri,+1150,+1150,+185
J.T. Miller,+1200,+1200,+200
Michael Ferland,+1500,+1500,+250
Tanner Pearson,+1500,+1500,+250
Nico Hischier,+1600,+1600,+260
Jack Hughes,+1700,+1700,+290
Jake Virtanen,+1800,+1800,+310
Nikita Gusev,+1800,+1800,+310
Adam Gaudette,+1900,+1900,+330
Brandon Sutter,+1900,+1900,+330
Blake Coleman,+1900,+1900,+325
Wayne Simmonds,+1900,+1900,+325
Loui Eriksson,+2000,+2000,+360
Travis Zajac,+2000,+2000,+350
Jesper Boqvist,+2200,+2200,+390
Jesper Bratt,+2200,+2200,+370
P. K. Subban,+2200,+2200,+390
Miles Wood,+2200,+2200,+390
Jay Beagle,+2400,+2400,+425
Alexander Edler,+2400,+2400,+425
Josh Leivo,+2400,+2400,+425
Tyler Motte,+2400,+2400,+425
Tim Schaller,+2400,+2400,+425
John Hayden,+2400,+2400,+420
Pavel Zacha,+2400,+2400,+420
Quinn Hughes,+2800,+2800,+510
Tyler Myers,+2800,+2800,+510
Kevin Rooney,+2800,+2800,+500
Will Butcher,+3300,+3300,+575
Damon Severson,+3300,+3300,+575
Sami Vatanen,+3500,+3500,+650
Jordie Benn,+4000,+4000,+750
Troy Stecher,+4500,+4500,+900
Andy Greene,+5000,+5000,+950
Mirco Müller,+5000,+5000,+950
Oscar Fantenberg,+6000,+6000,+1100
Chris Tanev,+6000,+6000,+1100
Mark Stone,+950,+950,+143
Anthony Mantha,+1100,+1100,+165
Jonathan Marchessault,+1100,+1100,+163
Max Pacioretty,+1100,+1100,+163
William Karlsson,+1150,+1150,+180
Reilly Smith,+1150,+1150,+180
Dylan Larkin,+1200,+1200,+180
Alex Tuch,+1200,+1200,+190
Andreas Athanasiou,+1500,+1500,+235
Brandon Pirri,+1500,+1500,+245
Paul Stastny,+1500,+1500,+245
Tyler Bertuzzi,+1700,+1700,+285
Cody Eakin,+1700,+1700,+275
Cody Glass,+1700,+1700,+275
Robby Fabbri,+2000,+2000,+340
Evgeny Svechnikov,+2000,+2000,+340
Tomas Nosek,+2000,+2000,+350
Justin Abdelkader,+2200,+2200,+390
Christoffer Ehn,+2200,+2200,+390
Adam Erne,+2200,+2200,+390
Valtteri Filppula,+2200,+2200,+360
Darren Helm,+2200,+2200,+360
Taro Hirose,+2200,+2200,+360
Ryan Kuffner,+2200,+2200,+360
Frans Nielsen,+2200,+2200,+390
William Carrier,+2200,+2200,+375
Ryan Reaves,+2200,+2200,+375
Nicolas Roy,+2200,+2200,+375
Michael Rasmussen,+2400,+2400,+410
Mike Green,+2500,+2500,+450
Shea Théodore,+2500,+2500,+450
Luke Glendening,+3000,+3000,+525
Filip Hronek,+3000,+3000,+525
Nick Holden,+3000,+3000,+550
Oliwer Kaski,+3500,+3500,+650
Nate Schmidt,+3500,+3500,+650
Jimmy Schuldt,+3500,+3500,+650
Nicolas Hague,+4000,+4000,+750
Danny Dekeyser,+4500,+4500,+800
Deryk Engelland,+4500,+4500,+850
Brayden McNabb,+4500,+4500,+850
Madison Bowey,+5000,+5000,+900
Dennis Cholowski,+5000,+5000,+900
Jon Merrill,+5500,+5500,+1050
Patrik Nemeth,+7500,+7500,+1300
David Pastrnak,+700,+700,-108
Patrice Bergeron,+850,+850,+115
Brad Marchand,+900,+900,+132
Jake DeBrusk,+1100,+1100,+170
David Krejci,+1300,+1300,+215
Charlie Coyle,+1400,+1400,+230
Sean Couturier,+1400,+1400,+210
